 16 objectives = 1 
 0	43	42	45	24	24	23	22	4	94	95	0	20	24	23	20
43	0	44	46	21	23	24	20	0	94	91	0	22	21	22	23
42	44	0	47	20	20	21	24	91	5	97	91	24	21	20	20
45	46	47	0	23	21	22	23	97	3	0	93	24	21	24	23
24	21	20	23	0	43	41	43	21	21	21	24	0	97	2	0
24	23	20	21	43	0	43	42	21	21	20	22	5	96	4	98
23	24	21	22	41	43	0	42	24	20	20	24	0	5	8	9
22	20	24	23	43	42	42	0	20	21	22	20	97	4	93	0
4	0	91	97	21	21	24	20	0	41	42	44	22	22	22	21
94	94	5	3	21	21	20	21	41	0	41	46	20	22	23	21
95	91	97	0	21	20	20	22	42	41	0	46	20	21	22	24
0	0	91	93	24	22	24	20	44	46	46	0	20	23	22	21
20	22	24	24	0	5	0	97	22	20	20	20	0	43	46	42
24	21	21	21	97	96	5	4	22	22	21	23	43	0	42	44
23	22	20	24	2	4	8	93	22	23	22	22	46	42	0	41
20	23	20	23	0	98	9	0	21	21	24	21	42	44	41	0

0	45	41	44	24	24	22	21	92	4	3	98	23	20	20	20
45	0	45	48	21	22	22	23	98	4	8	96	20	23	22	21
41	45	0	46	22	22	21	23	7	91	2	7	21	22	21	23
44	48	46	0	21	22	22	20	2	93	96	5	21	22	20	20
24	21	22	21	0	45	44	44	22	24	23	20	96	1	93	95
24	22	22	22	45	0	44	46	22	23	22	24	90	2	92	1
22	22	21	22	44	44	0	42	23	22	24	20	94	90	9	9
21	23	23	20	44	46	42	0	21	21	20	21	1	92	4	93
92	98	7	2	22	22	23	21	0	42	43	44	22	21	22	20
4	4	91	93	24	23	22	21	42	0	44	45	22	20	21	23
3	8	2	96	23	22	24	20	43	44	0	45	23	23	23	21
98	96	7	5	20	24	20	21	44	45	45	0	24	24	20	23
23	20	21	21	96	90	94	1	22	22	23	24	0	40	44	41
20	23	22	22	1	2	90	92	21	20	23	24	40	0	44	43
20	22	21	20	93	92	9	4	22	21	23	20	44	44	0	43
20	21	23	20	95	1	9	93	20	23	21	23	41	43	43	0

