16 
0 	45 	23 	24 	24 	21 	91 	1 	93 	0 	3 	0 	24 	23 	21 	24 	
45 	0 	23 	20 	24 	24 	93 	97 	92 	92 	94 	94 	23 	23 	22 	23 	
23 	23 	0 	23 	24 	20 	0 	3 	7 	8 	0 	7 	94 	9 	90 	4 	
24 	20 	23 	0 	20 	20 	92 	0 	1 	98 	2 	94 	6 	8 	0 	0 	
24 	24 	24 	20 	0 	44 	24 	22 	22 	20 	0 	98 	3 	1 	97 	7 	
21 	24 	20 	20 	44 	0 	21 	21 	23 	22 	96 	92 	0 	91 	0 	8 	
91 	93 	0 	92 	24 	21 	0 	20 	20 	20 	90 	0 	92 	4 	96 	0 	
1 	97 	3 	0 	22 	21 	20 	0 	24 	24 	0 	0 	98 	0 	96 	92 	
93 	92 	7 	1 	22 	23 	20 	24 	0 	43 	20 	23 	20 	24 	8 	6 	
0 	92 	8 	98 	20 	22 	20 	24 	43 	0 	22 	21 	21 	24 	90 	9 	
3 	94 	0 	2 	0 	96 	90 	0 	20 	22 	0 	23 	21 	23 	93 	0 	
0 	94 	7 	94 	98 	92 	0 	0 	23 	21 	23 	0 	24 	21 	96 	6 	
24 	23 	94 	6 	3 	0 	92 	98 	20 	21 	21 	24 	0 	45 	24 	23 	
23 	23 	9 	8 	1 	91 	4 	0 	24 	24 	23 	21 	45 	0 	21 	24 	
21 	22 	90 	0 	97 	0 	96 	96 	8 	90 	93 	96 	24 	21 	0 	20 	
24 	23 	4 	0 	7 	8 	0 	92 	6 	9 	0 	6 	23 	24 	20 	0 	

0 	22 	22 	9 	21 	94 	24 	23 	90 	20 	42 	91 	24 	7 	24 	7 	
22 	0 	8 	97 	4 	24 	7 	21 	20 	23 	22 	9 	47 	21 	97 	23 	
22 	8 	0 	22 	24 	9 	21 	91 	8 	95 	22 	22 	94 	21 	40 	24 	
9 	97 	22 	0 	6 	98 	3 	4 	8 	4 	8 	22 	1 	21 	22 	20 	
21 	4 	24 	6 	0 	92 	23 	8 	98 	95 	20 	95 	97 	92 	24 	6 	
94 	24 	9 	98 	92 	0 	5 	7 	23 	98 	1 	97 	20 	20 	91 	22 	
24 	7 	21 	3 	23 	5 	0 	97 	90 	95 	22 	91 	1 	98 	23 	6 	
23 	21 	91 	4 	8 	7 	97 	0 	98 	23 	23 	96 	24 	8 	7 	6 	
90 	20 	8 	8 	98 	23 	90 	98 	0 	92 	90 	91 	21 	20 	5 	21 	
20 	23 	95 	4 	95 	98 	95 	23 	92 	0 	22 	7 	21 	95 	1 	2 	
42 	22 	22 	8 	20 	1 	22 	23 	90 	22 	0 	8 	20 	98 	20 	7 	
91 	9 	22 	22 	95 	97 	91 	96 	91 	7 	8 	0 	90 	21 	24 	23 	
24 	47 	94 	1 	97 	20 	1 	24 	21 	21 	20 	90 	0 	21 	91 	24 	
7 	21 	21 	21 	92 	20 	98 	8 	20 	95 	98 	21 	21 	0 	24 	45 	
24 	97 	40 	22 	24 	91 	23 	7 	5 	1 	20 	24 	91 	24 	0 	24 	
7 	23 	24 	20 	6 	22 	6 	6 	21 	2 	7 	23 	24 	45 	24 	0 	


