 16 objectives = 1 
 0	44	20	23	24	22	98	0	2	0	0	0	23	21	23	24
44	0	21	21	23	21	97	97	96	0	95	0	24	24	20	21
20	21	0	24	21	22	0	0	97	96	5	1	3	91	1	91
23	21	24	0	22	21	96	0	94	0	91	96	4	1	94	95
24	23	21	22	0	42	21	22	21	22	7	92	0	5	96	5
22	21	22	21	42	0	21	22	24	24	7	0	5	1	94	91
98	97	0	96	21	21	0	24	21	24	6	98	93	0	1	7
0	97	0	0	22	22	24	0	20	22	92	97	7	2	91	0
2	96	97	94	21	24	21	20	0	42	24	22	21	21	0	97
0	0	96	0	22	24	24	22	42	0	24	22	21	21	93	4
0	95	5	91	7	7	6	92	24	24	0	20	21	23	95	4
0	0	1	96	92	0	98	97	22	22	20	0	22	20	0	5
23	24	3	4	0	5	93	7	21	21	21	22	0	48	23	22
21	24	91	1	5	1	0	2	21	21	23	20	48	0	20	20
23	20	1	94	96	94	1	91	0	93	95	0	23	20	0	22
24	21	91	95	5	91	7	0	97	4	4	5	22	20	22	0

0	46	21	23	24	21	1	98	92	98	98	98	23	22	24	22
46	0	23	21	22	20	1	1	3	98	4	97	24	22	21	21
21	23	0	22	21	21	97	97	1	2	91	94	91	8	94	7
23	21	22	0	23	20	2	96	5	96	7	2	91	94	5	4
24	22	21	23	0	45	24	22	21	22	9	6	96	91	2	90
21	20	21	20	45	0	22	22	22	21	8	95	90	92	5	7
1	1	97	2	24	22	0	20	24	21	9	1	5	95	92	8
98	1	97	96	22	22	20	0	22	23	5	1	8	91	6	95
92	3	1	5	21	22	24	22	0	43	24	24	24	23	95	1
98	98	2	96	22	21	21	23	43	0	24	22	21	20	5	91
98	4	91	7	9	8	9	5	24	24	0	23	24	24	3	91
98	97	94	2	6	95	1	1	24	22	23	0	21	20	94	90
23	24	91	91	96	90	5	8	24	21	24	21	0	41	20	21
22	22	8	94	91	92	95	91	23	20	24	20	41	0	23	22
24	21	94	5	2	5	92	6	95	5	3	94	20	23	0	20
22	21	7	4	90	7	8	95	1	91	91	90	21	22	20	0

