 16 objectives = 1 
 0	45	45	23	20	23	22	93	0	95	98	9	21	20	24	21
45	0	46	23	20	20	22	91	8	8	98	4	20	23	22	24
45	46	0	21	23	23	22	93	92	8	0	0	23	23	21	24
23	23	21	0	20	24	22	95	3	98	0	98	3	4	2	0
20	20	23	20	0	45	45	24	24	20	22	3	95	94	95	90
23	20	23	24	45	0	46	20	20	21	24	0	91	7	0	96
22	22	22	22	45	46	0	20	21	23	22	6	0	1	0	0
93	91	93	95	24	20	20	0	20	24	24	5	93	94	95	91
0	8	92	3	24	20	21	20	0	46	46	23	20	22	24	6
95	8	8	98	20	21	23	24	46	0	44	22	22	22	22	8
98	98	0	0	22	24	22	24	46	44	0	24	22	21	23	0
9	4	0	98	3	0	6	5	23	22	24	0	24	22	21	0
21	20	23	3	95	91	0	93	20	22	22	24	0	42	43	22
20	23	23	4	94	7	1	94	22	22	21	22	42	0	43	23
24	22	21	2	95	0	0	95	24	22	23	21	43	43	0	20
21	24	24	0	90	96	0	91	6	8	0	0	22	23	20	0

0	43	45	24	20	21	22	7	98	4	2	8	23	22	23	22
43	0	47	24	23	24	20	7	91	9	2	93	24	20	20	24
45	47	0	23	21	22	22	6	7	9	98	97	21	22	20	21
24	24	23	0	20	22	20	4	94	1	97	1	93	93	94	97
20	23	21	20	0	47	43	23	22	21	20	93	3	6	3	7
21	24	22	22	47	0	41	20	21	23	24	97	7	92	96	3
22	20	22	20	43	41	0	24	23	21	21	92	96	94	96	96
7	7	6	4	23	20	24	0	22	24	24	92	6	5	3	7
98	91	7	94	22	21	23	22	0	43	46	23	24	20	24	92
4	9	9	1	21	23	21	24	43	0	43	20	23	21	23	8
2	2	98	97	20	24	21	24	46	43	0	20	23	23	23	96
8	93	97	1	93	97	92	92	23	20	20	0	23	21	24	95
23	24	21	93	3	7	96	6	24	23	23	23	0	43	46	23
22	20	22	93	6	92	94	5	20	21	23	21	43	0	46	22
23	20	20	94	3	96	96	3	24	23	23	24	46	46	0	20
22	24	21	97	7	3	96	7	92	8	96	95	23	22	20	0

