 16 objectives = 1 
 0	42	44	46	23	22	23	22	4	96	94	91	20	23	23	22
42	0	42	43	22	20	22	23	90	5	97	0	20	21	23	23
44	42	0	45	23	21	22	21	92	94	5	6	20	24	20	20
46	43	45	0	22	21	20	22	92	0	2	94	22	21	22	24
23	22	23	22	0	43	47	42	20	20	24	20	0	0	0	7
22	20	21	21	43	0	43	47	20	21	20	22	91	0	0	5
23	22	22	20	47	43	0	44	23	24	23	24	7	90	91	3
22	23	21	22	42	47	44	0	20	24	20	24	95	5	0	94
4	90	92	92	20	20	23	20	0	47	44	44	23	24	23	22
96	5	94	0	20	21	24	24	47	0	43	42	22	21	21	22
94	97	5	2	24	20	23	20	44	43	0	47	23	23	21	24
91	0	6	94	20	22	24	24	44	42	47	0	23	20	24	22
20	20	20	22	0	91	7	95	23	22	23	23	0	47	48	47
23	21	24	21	0	0	90	5	24	21	23	20	47	0	44	43
23	23	20	22	0	0	91	0	23	21	21	24	48	44	0	43
22	23	20	24	7	5	3	94	22	22	24	22	47	43	43	0

0	45	44	41	21	20	20	24	93	1	4	8	20	23	20	23
45	0	43	47	24	21	22	24	9	93	1	97	20	21	24	24
44	43	0	44	23	24	24	22	7	3	91	90	20	20	20	22
41	47	44	0	24	24	23	22	5	97	94	3	22	21	23	20
21	24	23	24	0	41	42	40	21	20	21	21	95	95	95	9
20	21	24	24	41	0	43	40	22	20	22	22	8	94	94	90
20	22	24	23	42	43	0	44	21	20	22	23	9	8	7	93
24	24	22	22	40	40	44	0	21	22	24	23	3	90	94	3
93	9	7	5	21	22	21	21	0	44	45	41	20	23	22	24
1	93	3	97	20	20	20	22	44	0	46	46	21	24	21	21
4	1	91	94	21	22	22	24	45	46	0	42	21	23	23	23
8	97	90	3	21	22	23	23	41	46	42	0	23	22	20	20
20	20	20	22	95	8	9	3	20	21	21	23	0	48	44	47
23	21	20	21	95	94	8	90	23	24	23	22	48	0	46	44
20	24	20	23	95	94	7	94	22	21	23	20	44	46	0	44
23	24	22	20	9	90	93	3	24	21	23	20	47	44	44	0

