16 
0 	23 	24 	23 	6 	98 	90 	6 	0 	95 	91 	7 	9 	94 	92 	0 	
23 	0 	24 	22 	5 	92 	90 	95 	95 	9 	8 	90 	1 	4 	98 	92 	
24 	24 	0 	23 	0 	0 	0 	6 	0 	98 	1 	98 	8 	94 	6 	97 	
23 	22 	23 	0 	3 	0 	91 	0 	0 	91 	91 	91 	0 	8 	91 	0 	
6 	5 	0 	3 	0 	22 	20 	21 	1 	4 	0 	93 	92 	4 	3 	98 	
98 	92 	0 	0 	22 	0 	23 	24 	6 	93 	0 	0 	0 	5 	0 	91 	
90 	90 	0 	91 	20 	23 	0 	24 	96 	8 	0 	7 	2 	3 	98 	0 	
6 	95 	6 	0 	21 	24 	24 	0 	0 	0 	93 	93 	8 	5 	0 	0 	
0 	95 	0 	0 	1 	6 	96 	0 	0 	24 	21 	23 	6 	94 	9 	95 	
95 	9 	98 	91 	4 	93 	8 	0 	24 	0 	22 	21 	96 	0 	0 	9 	
91 	8 	1 	91 	0 	0 	0 	93 	21 	22 	0 	21 	97 	7 	92 	9 	
7 	90 	98 	91 	93 	0 	7 	93 	23 	21 	21 	0 	94 	92 	96 	93 	
9 	1 	8 	0 	92 	0 	2 	8 	6 	96 	97 	94 	0 	24 	24 	20 	
94 	4 	94 	8 	4 	5 	3 	5 	94 	0 	7 	92 	24 	0 	24 	24 	
92 	98 	6 	91 	3 	0 	98 	0 	9 	0 	92 	96 	24 	24 	0 	22 	
0 	92 	97 	0 	98 	91 	0 	0 	95 	9 	9 	93 	20 	24 	22 	0 	

0 	97 	1 	98 	91 	4 	24 	98 	93 	90 	1 	98 	23 	22 	91 	2 	
97 	0 	23 	93 	8 	4 	97 	3 	23 	91 	20 	91 	3 	98 	95 	3 	
1 	23 	0 	92 	94 	94 	7 	9 	20 	2 	21 	5 	8 	3 	94 	7 	
98 	93 	92 	0 	93 	92 	93 	22 	96 	5 	5 	23 	92 	91 	21 	1 	
91 	8 	94 	93 	0 	24 	6 	1 	5 	21 	2 	95 	1 	6 	94 	20 	
4 	4 	94 	92 	24 	0 	9 	93 	90 	21 	5 	92 	93 	5 	92 	23 	
24 	97 	7 	93 	6 	9 	0 	7 	7 	97 	7 	97 	21 	20 	97 	96 	
98 	3 	9 	22 	1 	93 	7 	0 	95 	93 	91 	21 	7 	7 	21 	95 	
93 	23 	20 	96 	5 	90 	7 	95 	0 	2 	22 	96 	90 	7 	5 	7 	
90 	91 	2 	5 	21 	21 	97 	93 	2 	0 	4 	95 	94 	8 	8 	20 	
1 	20 	21 	5 	2 	5 	7 	91 	22 	4 	0 	96 	7 	91 	5 	5 	
98 	91 	5 	23 	95 	92 	97 	21 	96 	95 	96 	0 	5 	1 	21 	6 	
23 	3 	8 	92 	1 	93 	21 	7 	90 	94 	7 	5 	0 	24 	3 	5 	
22 	98 	3 	91 	6 	5 	20 	7 	7 	8 	91 	1 	24 	0 	91 	98 	
91 	95 	94 	21 	94 	92 	97 	21 	5 	8 	5 	21 	3 	91 	0 	94 	
2 	3 	7 	1 	20 	23 	96 	95 	7 	20 	5 	6 	5 	98 	94 	0 	


