16 
0 	43 	45 	46 	22 	21 	22 	21 	91 	96 	92 	0 	23 	23 	21 	21 	
43 	0 	45 	41 	23 	21 	24 	20 	90 	0 	97 	9 	20 	21 	24 	24 	
45 	45 	0 	46 	21 	23 	24 	22 	91 	93 	96 	0 	21 	21 	20 	21 	
46 	41 	46 	0 	22 	21 	22 	20 	98 	95 	0 	0 	23 	23 	24 	22 	
22 	23 	21 	22 	0 	43 	45 	46 	21 	23 	20 	20 	3 	91 	1 	4 	
21 	21 	23 	21 	43 	0 	44 	44 	22 	21 	21 	24 	0 	92 	90 	94 	
22 	24 	24 	22 	45 	44 	0 	41 	23 	23 	21 	22 	6 	1 	0 	9 	
21 	20 	22 	20 	46 	44 	41 	0 	23 	20 	20 	20 	4 	9 	0 	4 	
91 	90 	91 	98 	21 	22 	23 	23 	0 	45 	44 	44 	24 	22 	24 	23 	
96 	0 	93 	95 	23 	21 	23 	20 	45 	0 	44 	48 	22 	22 	20 	21 	
92 	97 	96 	0 	20 	21 	21 	20 	44 	44 	0 	41 	22 	22 	21 	24 	
0 	9 	0 	0 	20 	24 	22 	20 	44 	48 	41 	0 	20 	20 	21 	20 	
23 	20 	21 	23 	3 	0 	6 	4 	24 	22 	22 	20 	0 	47 	40 	46 	
23 	21 	21 	23 	91 	92 	1 	9 	22 	22 	22 	20 	47 	0 	43 	41 	
21 	24 	20 	24 	1 	90 	0 	0 	24 	20 	21 	21 	40 	43 	0 	45 	
21 	24 	21 	22 	4 	94 	9 	4 	23 	21 	24 	20 	46 	41 	45 	0 	

0 	24 	23 	21 	47 	23 	7 	43 	20 	41 	24 	2 	3 	98 	21 	23 	
24 	0 	95 	95 	21 	47 	24 	21 	47 	24 	48 	22 	24 	22 	95 	7 	
23 	95 	0 	42 	24 	97 	21 	24 	93 	24 	91 	21 	20 	21 	44 	43 	
21 	95 	42 	0 	23 	8 	24 	20 	97 	23 	97 	21 	21 	23 	43 	45 	
47 	21 	24 	23 	0 	22 	9 	40 	20 	47 	23 	1 	98 	90 	22 	21 	
23 	47 	97 	8 	22 	0 	22 	22 	46 	24 	47 	20 	20 	22 	3 	5 	
7 	24 	21 	24 	9 	22 	0 	1 	24 	7 	23 	44 	45 	42 	21 	23 	
43 	21 	24 	20 	40 	22 	1 	0 	23 	45 	20 	98 	2 	97 	20 	24 	
20 	47 	93 	97 	20 	46 	24 	23 	0 	20 	42 	21 	20 	23 	93 	9 	
41 	24 	24 	23 	47 	24 	7 	45 	20 	0 	20 	7 	2 	98 	20 	21 	
24 	48 	91 	97 	23 	47 	23 	20 	42 	20 	0 	22 	20 	21 	9 	95 	
2 	22 	21 	21 	1 	20 	44 	98 	21 	7 	22 	0 	44 	44 	22 	21 	
3 	24 	20 	21 	98 	20 	45 	2 	20 	2 	20 	44 	0 	43 	21 	24 	
98 	22 	21 	23 	90 	22 	42 	97 	23 	98 	21 	44 	43 	0 	23 	24 	
21 	95 	44 	43 	22 	3 	21 	20 	93 	20 	9 	22 	21 	23 	0 	47 	
23 	7 	43 	45 	21 	5 	23 	24 	9 	21 	95 	21 	24 	24 	47 	0 	


