16 
0 	20 	22 	21 	92 	94 	95 	92 	0 	91 	2 	90 	1 	98 	90 	0 	
20 	0 	20 	22 	8 	0 	0 	0 	93 	5 	5 	0 	91 	94 	94 	5 	
22 	20 	0 	23 	0 	9 	95 	8 	6 	3 	97 	9 	0 	0 	1 	0 	
21 	22 	23 	0 	90 	96 	91 	94 	91 	2 	6 	6 	0 	0 	93 	7 	
92 	8 	0 	90 	0 	23 	24 	20 	5 	7 	9 	6 	98 	7 	92 	0 	
94 	0 	9 	96 	23 	0 	22 	22 	97 	98 	93 	98 	94 	0 	0 	93 	
95 	0 	95 	91 	24 	22 	0 	24 	8 	4 	0 	5 	0 	3 	93 	7 	
92 	0 	8 	94 	20 	22 	24 	0 	0 	93 	7 	90 	0 	95 	0 	9 	
0 	93 	6 	91 	5 	97 	8 	0 	0 	24 	24 	24 	0 	94 	90 	0 	
91 	5 	3 	2 	7 	98 	4 	93 	24 	0 	20 	20 	97 	4 	95 	4 	
2 	5 	97 	6 	9 	93 	0 	7 	24 	20 	0 	21 	9 	7 	98 	0 	
90 	0 	9 	6 	6 	98 	5 	90 	24 	20 	21 	0 	98 	96 	0 	91 	
1 	91 	0 	0 	98 	94 	0 	0 	0 	97 	9 	98 	0 	23 	20 	23 	
98 	94 	0 	0 	7 	0 	3 	95 	94 	4 	7 	96 	23 	0 	24 	23 	
90 	94 	1 	93 	92 	0 	93 	0 	90 	95 	98 	0 	20 	24 	0 	21 	
0 	5 	0 	7 	0 	93 	7 	9 	0 	4 	0 	91 	23 	23 	21 	0 	

0 	90 	97 	23 	90 	21 	20 	4 	94 	98 	92 	92 	96 	9 	6 	94 	
90 	0 	2 	92 	7 	95 	4 	24 	9 	2 	98 	92 	23 	21 	91 	95 	
97 	2 	0 	97 	24 	97 	93 	9 	91 	20 	21 	93 	97 	9 	9 	2 	
23 	92 	97 	0 	97 	22 	20 	96 	3 	1 	3 	92 	90 	2 	2 	90 	
90 	7 	24 	97 	0 	97 	5 	2 	6 	24 	24 	93 	8 	3 	91 	91 	
21 	95 	97 	22 	97 	0 	23 	3 	94 	93 	7 	2 	1 	95 	1 	9 	
20 	4 	93 	20 	5 	23 	0 	96 	7 	8 	3 	2 	5 	94 	93 	1 	
4 	24 	9 	96 	2 	3 	96 	0 	2 	4 	98 	1 	23 	22 	1 	4 	
94 	9 	91 	3 	6 	94 	7 	2 	0 	98 	5 	22 	92 	95 	23 	21 	
98 	2 	20 	1 	24 	93 	8 	4 	98 	0 	23 	7 	6 	6 	8 	93 	
92 	98 	21 	3 	24 	7 	3 	98 	5 	23 	0 	92 	9 	98 	97 	92 	
92 	92 	93 	92 	93 	2 	2 	1 	22 	7 	92 	0 	90 	4 	21 	23 	
96 	23 	97 	90 	8 	1 	5 	23 	92 	6 	9 	90 	0 	24 	91 	9 	
9 	21 	9 	2 	3 	95 	94 	22 	95 	6 	98 	4 	24 	0 	7 	90 	
6 	91 	9 	2 	91 	1 	93 	1 	23 	8 	97 	21 	91 	7 	0 	23 	
94 	95 	2 	90 	91 	9 	1 	4 	21 	93 	92 	23 	9 	90 	23 	0 	


