 16 objectives = 1 
 0	47	24	22	20	24	3	94	92	91	3	3	24	24	21	22
47	0	24	20	21	20	0	0	91	0	0	6	24	22	24	24
24	24	0	24	20	24	98	6	4	93	7	97	0	6	91	9
22	20	24	0	22	20	1	0	0	0	98	92	90	6	91	95
20	21	20	22	0	44	23	24	24	23	93	0	2	3	93	0
24	20	24	20	44	0	20	23	22	24	91	6	97	95	0	0
3	0	98	1	23	20	0	23	21	22	94	93	4	98	4	93
94	0	6	0	24	23	23	0	23	23	94	98	7	6	5	8
92	91	4	0	24	22	21	23	0	43	24	24	22	22	1	95
91	0	93	0	23	24	22	23	43	0	21	20	23	23	0	0
3	0	7	98	93	91	94	94	24	21	0	24	23	21	0	97
3	6	97	92	0	6	93	98	24	20	24	0	21	20	0	90
24	24	0	90	2	97	4	7	22	23	23	21	0	43	20	20
24	22	6	6	3	95	98	6	22	23	21	20	43	0	21	20
21	24	91	91	93	0	4	5	1	0	0	0	20	21	0	22
22	24	9	95	0	0	93	8	95	0	97	90	20	20	22	0

0	43	24	22	23	22	93	5	7	7	93	93	22	21	20	23
43	0	20	21	22	23	98	98	7	97	97	92	21	23	21	23
24	20	0	24	20	20	2	92	93	6	8	3	97	90	7	8
22	21	24	0	22	21	94	96	96	95	2	6	8	90	7	4
23	22	20	22	0	44	23	23	23	24	6	95	94	93	6	95
22	23	20	21	44	0	22	21	24	23	7	90	3	3	95	95
93	98	2	94	23	22	0	21	24	24	5	6	92	1	92	6
5	98	92	96	23	21	21	0	23	22	4	1	8	9	92	8
7	7	93	96	23	24	24	23	0	44	23	23	20	23	94	3
7	97	6	95	24	23	24	22	44	0	23	21	23	24	95	94
93	97	8	2	6	7	5	4	23	23	0	22	24	20	94	2
93	92	3	6	95	90	6	1	23	21	22	0	24	22	94	7
22	21	97	8	94	3	92	8	20	23	24	24	0	43	23	23
21	23	90	90	93	3	1	9	23	24	20	22	43	0	23	22
20	21	7	7	6	95	92	92	94	95	94	94	23	23	0	24
23	23	8	4	95	95	6	8	3	94	2	7	23	22	24	0

