 16 objectives = 1 
 0	44	21	24	23	23	95	6	96	1	94	96	20	21	23	20
44	0	23	21	20	23	98	94	5	0	94	96	20	21	20	22
21	23	0	20	24	23	3	93	0	6	0	2	95	94	95	2
24	21	20	0	23	20	94	98	0	0	9	91	0	0	90	1
23	20	24	23	0	43	24	21	21	24	92	0	0	97	0	8
23	23	23	20	43	0	24	24	21	21	0	4	96	0	3	5
95	98	3	94	24	24	0	21	24	22	7	3	97	9	92	1
6	94	93	98	21	24	21	0	24	22	2	90	7	0	3	97
96	5	0	0	21	21	24	24	0	41	20	21	24	24	98	90
1	0	6	0	24	21	22	22	41	0	24	23	21	24	0	0
94	94	0	9	92	0	7	2	20	24	0	20	23	21	8	0
96	96	2	91	0	4	3	90	21	23	20	0	23	22	90	97
20	20	95	0	0	96	97	7	24	21	23	23	0	40	20	23
21	21	94	0	97	0	9	0	24	24	21	22	40	0	21	21
23	20	95	90	0	3	92	3	98	0	8	90	20	21	0	21
20	22	2	1	8	5	1	97	90	0	0	97	23	21	21	0

0	41	23	23	23	21	5	90	3	94	6	3	24	24	22	21
41	0	21	21	22	20	1	6	91	98	6	3	24	24	20	22
23	21	0	22	21	22	93	6	98	90	98	93	5	6	4	93
23	21	22	0	20	24	5	1	97	97	9	7	97	97	9	94
23	22	21	20	0	44	23	22	22	22	7	96	95	2	95	9
21	20	22	24	44	0	20	20	20	23	94	91	2	94	92	90
5	1	93	5	23	20	0	24	22	20	90	91	2	9	6	93
90	6	6	1	22	20	24	0	20	20	93	9	9	94	91	2
3	91	98	97	22	20	22	20	0	46	22	21	23	24	1	8
94	98	90	97	22	23	20	20	46	0	24	21	20	21	94	94
6	6	98	9	7	94	90	93	22	24	0	21	24	21	9	94
3	3	93	7	96	91	91	9	21	21	21	0	21	24	7	1
24	24	5	97	95	2	2	9	23	20	24	21	0	43	23	20
24	24	6	97	2	94	9	94	24	21	21	24	43	0	22	24
22	20	4	9	95	92	6	91	1	94	9	7	23	22	0	22
21	22	93	94	9	90	93	2	8	94	94	1	20	24	22	0

