 16 objectives = 1 
 0	42	23	21	20	23	7	3	7	6	92	94	22	24	22	22
42	0	22	21	20	22	3	0	0	1	0	0	21	21	23	21
23	22	0	21	23	23	7	9	7	95	0	0	94	4	92	98
21	21	21	0	22	23	0	92	95	96	0	90	7	0	4	0
20	20	23	22	0	45	20	23	21	24	4	94	97	0	5	96
23	22	23	23	45	0	20	23	23	20	7	96	5	6	98	93
7	3	7	0	20	20	0	22	21	20	93	93	0	4	93	92
3	0	9	92	23	23	22	0	24	21	97	2	9	97	93	0
7	0	7	95	21	23	21	24	0	42	23	22	22	23	8	97
6	1	95	96	24	20	20	21	42	0	21	24	24	22	0	96
92	0	0	0	4	7	93	97	23	21	0	24	22	23	93	0
94	0	0	90	94	96	93	2	22	24	24	0	23	20	96	0
22	21	94	7	97	5	0	9	22	24	22	23	0	43	20	21
24	21	4	0	0	6	4	97	23	22	23	20	43	0	24	21
22	23	92	4	5	98	93	93	8	0	93	96	20	24	0	21
22	21	98	0	96	93	92	0	97	96	0	0	21	21	21	0

0	41	23	23	24	24	90	93	90	91	8	5	20	23	23	21
41	0	24	21	24	22	93	98	98	94	98	98	22	24	20	23
23	24	0	20	23	23	90	9	90	4	97	97	4	92	8	1
23	21	20	0	21	21	96	7	4	4	96	8	9	96	92	96
24	24	23	21	0	45	24	24	23	22	92	4	2	96	91	3
24	22	23	21	45	0	22	23	24	24	9	3	91	91	1	6
90	93	90	96	24	22	0	22	23	24	6	5	95	92	5	6
93	98	9	7	24	23	22	0	24	24	2	93	9	2	5	95
90	98	90	4	23	24	23	24	0	43	22	21	22	20	9	2
91	94	4	4	22	24	24	24	43	0	24	21	21	23	94	3
8	98	97	96	92	9	6	2	22	24	0	23	24	22	5	94
5	98	97	8	4	3	5	93	21	21	23	0	20	21	3	94
20	22	4	9	2	91	95	9	22	21	24	20	0	43	24	24
23	24	92	96	96	91	92	2	20	23	22	21	43	0	23	22
23	20	8	92	91	1	5	5	9	94	5	3	24	23	0	24
21	23	1	96	3	6	6	95	2	3	94	94	24	22	24	0

