16 
0 	44 	40 	21 	23 	21 	24 	0 	0 	0 	3 	3 	24 	24 	23 	22 	
44 	0 	40 	24 	23 	21 	24 	94 	90 	0 	92 	0 	20 	21 	22 	20 	
40 	40 	0 	23 	23 	24 	20 	97 	95 	7 	92 	93 	21 	23 	20 	24 	
21 	24 	23 	0 	21 	20 	22 	95 	93 	6 	1 	92 	8 	9 	0 	0 	
23 	23 	23 	21 	0 	45 	43 	24 	24 	20 	21 	0 	98 	0 	1 	0 	
21 	21 	24 	20 	45 	0 	45 	24 	21 	20 	21 	5 	90 	93 	92 	92 	
24 	24 	20 	22 	43 	45 	0 	22 	20 	20 	20 	9 	0 	97 	3 	5 	
0 	94 	97 	95 	24 	24 	22 	0 	22 	21 	23 	98 	9 	9 	8 	0 	
0 	90 	95 	93 	24 	21 	20 	22 	0 	48 	40 	23 	22 	23 	23 	93 	
0 	0 	7 	6 	20 	20 	20 	21 	48 	0 	41 	21 	20 	21 	22 	1 	
3 	92 	92 	1 	21 	21 	20 	23 	40 	41 	0 	22 	23 	22 	22 	94 	
3 	0 	93 	92 	0 	5 	9 	98 	23 	21 	22 	0 	24 	20 	22 	92 	
24 	20 	21 	8 	98 	90 	0 	9 	22 	20 	23 	24 	0 	45 	43 	20 	
24 	21 	23 	9 	0 	93 	97 	9 	23 	21 	22 	20 	45 	0 	47 	23 	
23 	22 	20 	0 	1 	92 	3 	8 	23 	22 	22 	22 	43 	47 	0 	23 	
22 	20 	24 	0 	0 	92 	5 	0 	93 	1 	94 	92 	20 	23 	23 	0 	

0 	95 	4 	21 	21 	22 	9 	6 	22 	93 	21 	24 	90 	95 	2 	90 	
95 	0 	4 	95 	90 	22 	21 	5 	6 	3 	22 	22 	92 	22 	93 	21 	
4 	4 	0 	21 	20 	97 	21 	20 	20 	43 	7 	3 	43 	23 	24 	21 	
21 	95 	21 	0 	46 	23 	95 	95 	44 	22 	22 	21 	24 	93 	20 	1 	
21 	90 	20 	46 	0 	22 	1 	9 	47 	22 	23 	22 	23 	92 	23 	94 	
22 	22 	97 	23 	22 	0 	22 	92 	21 	92 	45 	47 	97 	24 	97 	21 	
9 	21 	21 	95 	1 	22 	0 	23 	4 	23 	23 	21 	24 	45 	8 	40 	
6 	5 	20 	95 	9 	92 	23 	0 	91 	20 	96 	5 	23 	21 	1 	20 	
22 	6 	20 	44 	47 	21 	4 	91 	0 	23 	22 	22 	22 	6 	24 	7 	
93 	3 	43 	22 	22 	92 	23 	20 	23 	0 	6 	6 	43 	24 	24 	22 	
21 	22 	7 	22 	23 	45 	23 	96 	22 	6 	0 	43 	97 	21 	3 	22 	
24 	22 	3 	21 	22 	47 	21 	5 	22 	6 	43 	0 	90 	21 	1 	23 	
90 	92 	43 	24 	23 	97 	24 	23 	22 	43 	97 	90 	0 	20 	20 	23 	
95 	22 	23 	93 	92 	24 	45 	21 	6 	24 	21 	21 	20 	0 	90 	44 	
2 	93 	24 	20 	23 	97 	8 	1 	24 	24 	3 	1 	20 	90 	0 	9 	
90 	21 	21 	1 	94 	21 	40 	20 	7 	22 	22 	23 	23 	44 	9 	0 	


