16 
0 	24 	23 	20 	24 	1 	95 	0 	93 	98 	6 	0 	23 	24 	21 	21 	
24 	0 	21 	20 	20 	92 	2 	4 	97 	91 	1 	9 	0 	0 	0 	92 	
23 	21 	0 	22 	24 	98 	90 	5 	0 	98 	2 	95 	93 	7 	5 	3 	
20 	20 	22 	0 	23 	95 	9 	3 	6 	91 	97 	0 	0 	92 	90 	90 	
24 	20 	24 	23 	0 	23 	23 	22 	21 	90 	8 	0 	1 	97 	0 	8 	
1 	92 	98 	95 	23 	0 	24 	21 	22 	98 	94 	92 	0 	3 	0 	3 	
95 	2 	90 	9 	23 	24 	0 	22 	23 	0 	0 	98 	1 	4 	0 	98 	
0 	4 	5 	3 	22 	21 	22 	0 	23 	0 	5 	5 	92 	95 	93 	8 	
93 	97 	0 	6 	21 	22 	23 	23 	0 	21 	23 	24 	22 	93 	9 	0 	
98 	91 	98 	91 	90 	98 	0 	0 	21 	0 	22 	22 	24 	92 	91 	90 	
6 	1 	2 	97 	8 	94 	0 	5 	23 	22 	0 	23 	24 	97 	7 	0 	
0 	9 	95 	0 	0 	92 	98 	5 	24 	22 	23 	0 	22 	97 	0 	0 	
23 	0 	93 	0 	1 	0 	1 	92 	22 	24 	24 	22 	0 	20 	20 	20 	
24 	0 	7 	92 	97 	3 	4 	95 	93 	92 	97 	97 	20 	0 	20 	22 	
21 	0 	5 	90 	0 	0 	0 	93 	9 	91 	7 	0 	20 	20 	0 	24 	
21 	92 	3 	90 	8 	3 	98 	8 	0 	90 	0 	0 	20 	22 	24 	0 	

0 	90 	6 	8 	3 	94 	22 	24 	7 	20 	8 	23 	8 	97 	3 	97 	
90 	0 	4 	95 	20 	20 	24 	97 	22 	6 	8 	3 	21 	20 	23 	21 	
6 	4 	0 	24 	3 	3 	3 	90 	6 	22 	22 	98 	92 	2 	93 	22 	
8 	95 	24 	0 	95 	9 	9 	94 	7 	20 	23 	6 	1 	95 	92 	20 	
3 	20 	3 	95 	0 	91 	9 	94 	20 	90 	90 	94 	96 	22 	4 	22 	
94 	20 	3 	9 	91 	0 	21 	92 	96 	98 	4 	92 	22 	91 	22 	6 	
22 	24 	3 	9 	9 	21 	0 	23 	8 	20 	97 	21 	23 	97 	24 	94 	
24 	97 	90 	94 	94 	92 	23 	0 	2 	21 	91 	23 	8 	3 	2 	5 	
7 	22 	6 	7 	20 	96 	8 	2 	0 	2 	7 	7 	96 	21 	2 	24 	
20 	6 	22 	20 	90 	98 	20 	21 	2 	0 	24 	22 	4 	98 	94 	24 	
8 	8 	22 	23 	90 	4 	97 	91 	7 	24 	0 	98 	96 	95 	96 	24 	
23 	3 	98 	6 	94 	92 	21 	23 	7 	22 	98 	0 	94 	9 	7 	98 	
8 	21 	92 	1 	96 	22 	23 	8 	96 	4 	96 	94 	0 	1 	24 	94 	
97 	20 	2 	95 	22 	91 	97 	3 	21 	98 	95 	9 	1 	0 	6 	22 	
3 	23 	93 	92 	4 	22 	24 	2 	2 	94 	96 	7 	24 	6 	0 	96 	
97 	21 	22 	20 	22 	6 	94 	5 	24 	24 	24 	98 	94 	22 	96 	0 	


