 16 objectives = 1 
 0	44	40	23	23	20	24	94	0	98	3	3	22	23	24	24
44	0	43	21	21	22	20	0	5	5	7	96	23	24	20	23
40	43	0	23	22	24	22	3	6	95	95	1	23	24	21	23
23	21	23	0	20	23	22	98	0	0	0	95	90	5	1	5
23	21	22	20	0	41	46	22	20	24	23	98	6	5	90	4
20	22	24	23	41	0	47	23	24	23	23	94	0	0	0	0
24	20	22	22	46	47	0	21	24	22	22	0	94	0	91	94
94	0	3	98	22	23	21	0	22	22	20	6	92	8	93	96
0	5	6	0	20	24	24	22	0	43	45	24	20	22	24	95
98	5	95	0	24	23	22	22	43	0	40	21	24	20	22	0
3	7	95	0	23	23	22	20	45	40	0	23	21	20	21	98
3	96	1	95	98	94	0	6	24	21	23	0	21	20	22	90
22	23	23	90	6	0	94	92	20	24	21	21	0	43	40	24
23	24	24	5	5	0	0	8	22	20	20	20	43	0	43	23
24	20	21	1	90	0	91	93	24	22	21	22	40	43	0	21
24	23	23	5	4	0	94	96	95	0	98	90	24	23	21	0

0	43	45	24	23	22	21	7	98	2	92	91	22	22	22	21
43	0	43	22	20	20	22	98	91	90	8	3	21	24	23	21
45	43	0	22	22	20	24	91	90	5	5	93	22	24	20	22
24	22	22	0	23	22	23	2	98	98	98	4	8	90	93	90
23	20	22	23	0	47	43	20	24	21	21	2	9	90	8	91
22	20	20	22	47	0	46	23	23	21	20	6	97	97	96	95
21	22	24	23	43	46	0	20	22	20	23	94	6	94	8	5
7	98	91	2	20	23	20	0	22	24	24	9	7	8	7	3
98	91	90	98	24	23	22	22	0	41	47	24	24	22	22	3
2	90	5	98	21	21	20	24	41	0	42	23	20	24	20	94
92	8	5	98	21	20	23	24	47	42	0	22	21	23	22	1
91	3	93	4	2	6	94	9	24	23	22	0	22	22	20	8
22	21	22	8	9	97	6	7	24	20	21	22	0	44	44	20
22	24	24	90	90	97	94	8	22	24	23	22	44	0	44	22
22	23	20	93	8	96	8	7	22	20	22	20	44	44	0	23
21	21	22	90	91	95	5	3	3	94	1	8	20	22	23	0

