 16 objectives = 1 
 0	42	44	42	21	21	24	23	95	2	91	0	20	23	20	24
42	0	47	44	24	24	20	22	92	6	0	90	21	20	22	22
44	47	0	42	20	20	22	22	6	96	5	93	22	20	22	23
42	44	42	0	24	20	22	23	5	0	6	2	24	22	22	21
21	24	20	24	0	44	41	43	21	22	24	23	0	6	1	0
21	24	20	20	44	0	46	42	21	21	22	20	2	90	95	93
24	20	22	22	41	46	0	44	21	21	21	20	92	98	91	94
23	22	22	23	43	42	44	0	21	24	24	24	0	98	0	0
95	92	6	5	21	21	21	21	0	45	44	44	24	20	23	24
2	6	96	0	22	21	21	24	45	0	45	43	20	20	21	22
91	0	5	6	24	22	21	24	44	45	0	42	24	21	22	22
0	90	93	2	23	20	20	24	44	43	42	0	20	23	22	22
20	21	22	24	0	2	92	0	24	20	24	20	0	41	43	46
23	20	20	22	6	90	98	98	20	20	21	23	41	0	43	45
20	22	22	22	1	95	91	0	23	21	22	22	43	43	0	42
24	22	23	21	0	93	94	0	24	22	22	22	46	45	42	0

0	43	44	43	21	20	24	21	4	93	6	98	20	20	23	20
43	0	47	45	21	22	21	22	5	91	97	6	21	20	22	24
44	47	0	48	20	20	20	24	90	3	91	4	22	24	22	23
43	45	48	0	23	21	20	22	91	96	9	93	20	21	24	21
21	21	20	23	0	44	43	45	23	22	22	22	95	8	93	95
20	22	20	21	44	0	45	46	20	24	23	21	92	6	3	4
24	21	20	20	43	45	0	44	23	23	22	22	5	3	5	4
21	22	24	22	45	46	44	0	22	23	24	20	95	2	94	94
4	5	90	91	23	20	23	22	0	46	45	45	23	22	23	20
93	91	3	96	22	24	23	23	46	0	44	41	21	23	21	24
6	97	91	9	22	23	22	24	45	44	0	41	20	20	24	23
98	6	4	93	22	21	22	20	45	41	41	0	20	23	23	23
20	21	22	20	95	92	5	95	23	21	20	20	0	45	41	46
20	20	24	21	8	6	3	2	22	23	20	23	45	0	46	47
23	22	22	24	93	3	5	94	23	21	24	23	41	46	0	44
20	24	23	21	95	4	4	94	20	24	23	23	46	47	44	0

