 16 objectives = 1 
 0	47	23	22	20	24	0	0	94	2	94	0	22	20	20	20
47	0	22	23	20	21	97	90	0	6	0	4	20	24	24	20
23	22	0	22	21	24	9	93	6	97	4	90	0	0	90	94
22	23	22	0	22	22	0	98	4	0	0	2	7	0	0	97
20	20	21	22	0	45	20	22	20	22	93	6	4	0	7	90
24	21	24	22	45	0	22	24	22	20	90	0	90	98	93	5
0	97	9	0	20	22	0	22	23	22	97	94	1	97	91	4
0	90	93	98	22	24	22	0	22	21	92	93	91	1	8	0
94	0	6	4	20	22	23	22	0	44	22	22	22	23	4	9
2	6	97	0	22	20	22	21	44	0	21	21	24	23	98	4
94	0	4	0	93	90	97	92	22	21	0	23	22	20	1	0
0	4	90	2	6	0	94	93	22	21	23	0	22	24	91	92
22	20	0	7	4	90	1	91	22	24	22	22	0	46	21	23
20	24	0	0	0	98	97	1	23	23	20	24	46	0	21	22
20	24	90	0	7	93	91	8	4	98	1	91	21	21	0	21
20	20	94	97	90	5	4	0	9	4	0	92	23	22	21	0

0	44	21	23	24	20	98	97	3	92	3	97	23	20	24	24
44	0	23	20	22	21	2	9	97	90	97	92	20	24	22	24
21	23	0	23	24	22	9	5	90	2	92	9	97	96	8	3
23	20	23	0	23	20	96	1	92	96	96	92	9	96	95	2
24	22	24	23	0	42	24	24	21	22	5	90	91	95	9	8
20	21	22	20	42	0	20	20	20	21	8	94	8	1	5	90
98	2	9	96	24	20	0	20	21	21	1	2	93	1	8	91
97	9	5	1	24	20	20	0	21	23	6	4	7	93	9	94
3	97	90	92	21	20	21	21	0	43	21	22	20	21	91	9
92	90	2	96	22	21	21	23	43	0	23	21	24	21	1	91
3	97	92	96	5	8	1	6	21	23	0	23	22	22	93	94
97	92	9	92	90	94	2	4	22	21	23	0	23	20	7	6
23	20	97	9	91	8	93	7	20	24	22	23	0	42	20	24
20	24	96	96	95	1	1	93	21	21	22	20	42	0	20	23
24	22	8	95	9	5	8	9	91	1	93	7	20	20	0	24
24	24	3	2	8	90	91	94	9	91	94	6	24	23	24	0

