16 
0 	46 	42 	24 	20 	21 	21 	97 	5 	7 	8 	2 	23 	20 	24 	21 	
46 	0 	41 	20 	20 	24 	24 	1 	0 	0 	97 	95 	20 	21 	21 	21 	
42 	41 	0 	24 	22 	22 	24 	7 	93 	90 	0 	0 	20 	24 	22 	22 	
24 	20 	24 	0 	21 	21 	20 	3 	7 	0 	98 	0 	0 	95 	97 	94 	
20 	20 	22 	21 	0 	46 	43 	21 	23 	24 	21 	9 	0 	0 	92 	0 	
21 	24 	22 	21 	46 	0 	47 	21 	20 	20 	22 	94 	95 	0 	6 	9 	
21 	24 	24 	20 	43 	47 	0 	23 	24 	23 	24 	3 	96 	92 	6 	7 	
97 	1 	7 	3 	21 	21 	23 	0 	20 	21 	22 	5 	93 	93 	90 	93 	
5 	0 	93 	7 	23 	20 	24 	20 	0 	45 	48 	23 	21 	21 	22 	0 	
7 	0 	90 	0 	24 	20 	23 	21 	45 	0 	45 	23 	24 	24 	23 	5 	
8 	97 	0 	98 	21 	22 	24 	22 	48 	45 	0 	20 	23 	24 	22 	94 	
2 	95 	0 	0 	9 	94 	3 	5 	23 	23 	20 	0 	20 	23 	21 	98 	
23 	20 	20 	0 	0 	95 	96 	93 	21 	24 	23 	20 	0 	48 	44 	22 	
20 	21 	24 	95 	0 	0 	92 	93 	21 	24 	24 	23 	48 	0 	43 	22 	
24 	21 	22 	97 	92 	6 	6 	90 	22 	23 	22 	21 	44 	43 	0 	22 	
21 	21 	22 	94 	0 	9 	7 	93 	0 	5 	94 	98 	22 	22 	22 	0 	

0 	20 	96 	21 	90 	97 	22 	5 	1 	24 	22 	1 	23 	96 	92 	3 	
20 	0 	24 	48 	6 	8 	43 	22 	23 	23 	20 	97 	22 	97 	90 	22 	
96 	24 	0 	23 	20 	20 	21 	22 	43 	96 	3 	20 	3 	21 	6 	43 	
21 	48 	23 	0 	98 	98 	44 	22 	24 	21 	20 	1 	22 	3 	93 	21 	
90 	6 	20 	98 	0 	45 	92 	93 	23 	23 	20 	45 	23 	23 	20 	23 	
97 	8 	20 	98 	45 	0 	90 	91 	22 	21 	23 	44 	22 	20 	23 	21 	
22 	43 	21 	44 	92 	90 	0 	21 	23 	22 	24 	9 	21 	93 	2 	23 	
5 	22 	22 	22 	93 	91 	21 	0 	20 	95 	9 	3 	9 	1 	5 	21 	
1 	23 	43 	24 	23 	22 	23 	20 	0 	8 	91 	21 	91 	24 	8 	47 	
24 	23 	96 	21 	23 	21 	22 	95 	8 	0 	43 	21 	48 	9 	22 	96 	
22 	20 	3 	20 	20 	23 	24 	9 	91 	43 	0 	21 	46 	92 	21 	7 	
1 	97 	20 	1 	45 	44 	9 	3 	21 	21 	21 	0 	22 	21 	23 	23 	
23 	22 	3 	22 	23 	22 	21 	9 	91 	48 	46 	22 	0 	4 	20 	94 	
96 	97 	21 	3 	23 	20 	93 	1 	24 	9 	92 	21 	4 	0 	91 	24 	
92 	90 	6 	93 	20 	23 	2 	5 	8 	22 	21 	23 	20 	91 	0 	5 	
3 	22 	43 	21 	23 	21 	23 	21 	47 	96 	7 	23 	94 	24 	5 	0 	


