16 
0 	22 	22 	22 	0 	0 	0 	0 	1 	98 	93 	0 	96 	97 	93 	0 	
22 	0 	22 	23 	90 	91 	96 	7 	90 	7 	0 	98 	90 	4 	93 	97 	
22 	22 	0 	22 	0 	0 	98 	7 	1 	91 	98 	4 	91 	0 	8 	1 	
22 	23 	22 	0 	9 	3 	7 	5 	0 	6 	3 	0 	3 	90 	3 	95 	
0 	90 	0 	9 	0 	23 	20 	24 	91 	95 	8 	93 	96 	0 	98 	4 	
0 	91 	0 	3 	23 	0 	21 	20 	9 	6 	0 	0 	0 	92 	94 	2 	
0 	96 	98 	7 	20 	21 	0 	24 	90 	98 	95 	90 	90 	0 	5 	4 	
0 	7 	7 	5 	24 	20 	24 	0 	8 	95 	94 	3 	97 	3 	8 	7 	
1 	90 	1 	0 	91 	9 	90 	8 	0 	22 	24 	20 	94 	91 	0 	2 	
98 	7 	91 	6 	95 	6 	98 	95 	22 	0 	21 	21 	0 	0 	6 	0 	
93 	0 	98 	3 	8 	0 	95 	94 	24 	21 	0 	20 	94 	0 	92 	0 	
0 	98 	4 	0 	93 	0 	90 	3 	20 	21 	20 	0 	90 	7 	95 	0 	
96 	90 	91 	3 	96 	0 	90 	97 	94 	0 	94 	90 	0 	24 	21 	24 	
97 	4 	0 	90 	0 	92 	0 	3 	91 	0 	0 	7 	24 	0 	22 	20 	
93 	93 	8 	3 	98 	94 	5 	8 	0 	6 	92 	95 	21 	22 	0 	22 	
0 	97 	1 	95 	4 	2 	4 	7 	2 	0 	0 	0 	24 	20 	22 	0 	

0 	98 	97 	94 	6 	4 	7 	92 	96 	24 	23 	9 	1 	93 	24 	2 	
98 	0 	23 	98 	2 	98 	98 	20 	98 	1 	94 	2 	20 	98 	4 	4 	
97 	23 	0 	3 	93 	8 	90 	22 	93 	91 	97 	7 	21 	91 	93 	93 	
94 	98 	3 	0 	20 	92 	92 	94 	94 	95 	93 	21 	2 	9 	94 	24 	
6 	2 	93 	20 	0 	2 	7 	5 	95 	95 	4 	21 	7 	2 	3 	23 	
4 	98 	8 	92 	2 	0 	21 	97 	22 	3 	5 	96 	7 	24 	8 	1 	
7 	98 	90 	92 	7 	21 	0 	1 	23 	1 	7 	95 	2 	20 	3 	91 	
92 	20 	22 	94 	5 	97 	1 	0 	97 	6 	94 	97 	24 	90 	1 	9 	
96 	98 	93 	94 	95 	22 	23 	97 	0 	91 	8 	4 	6 	20 	96 	4 	
24 	1 	91 	95 	95 	3 	1 	6 	91 	0 	24 	95 	91 	2 	21 	91 	
23 	94 	97 	93 	4 	5 	7 	94 	8 	24 	0 	5 	7 	8 	24 	95 	
9 	2 	7 	21 	21 	96 	95 	97 	4 	95 	5 	0 	92 	92 	94 	21 	
1 	20 	21 	2 	7 	7 	2 	24 	6 	91 	7 	92 	0 	91 	97 	4 	
93 	98 	91 	9 	2 	24 	20 	90 	20 	2 	8 	92 	91 	0 	4 	8 	
24 	4 	93 	94 	3 	8 	3 	1 	96 	21 	24 	94 	97 	4 	0 	4 	
2 	4 	93 	24 	23 	1 	91 	9 	4 	91 	95 	21 	4 	8 	4 	0 	


