 16 objectives = 1 
 0	40	24	24	22	24	95	95	6	94	91	9	22	23	23	21
40	0	24	23	22	24	93	0	90	90	0	92	20	22	21	20
24	24	0	20	20	23	0	3	0	90	98	93	0	0	92	94
24	23	20	0	23	23	8	5	98	0	3	0	95	7	96	0
22	22	20	23	0	42	24	24	21	24	98	0	0	3	0	3
24	24	23	23	42	0	24	20	22	20	5	0	9	98	6	93
95	93	0	8	24	24	0	22	21	21	9	96	98	95	6	95
95	0	3	5	24	20	22	0	22	23	91	0	1	98	90	97
6	90	0	98	21	22	21	22	0	42	23	24	21	23	8	0
94	90	90	0	24	20	21	23	42	0	20	20	20	20	0	1
91	0	98	3	98	5	9	91	23	20	0	22	24	23	5	4
9	92	93	0	0	0	96	0	24	20	22	0	22	21	3	9
22	20	0	95	0	9	98	1	21	20	24	22	0	41	20	21
23	22	0	7	3	98	95	98	23	20	23	21	41	0	20	20
23	21	92	96	0	6	6	90	8	0	5	3	20	20	0	20
21	20	94	0	3	93	95	97	0	1	4	9	21	20	20	0

0	44	21	21	23	23	4	4	91	4	6	9	23	24	21	20
44	0	22	24	24	22	5	98	8	8	98	6	23	20	24	23
21	22	0	20	20	21	98	92	98	7	2	5	97	97	6	4
21	24	20	0	21	21	90	91	2	96	92	96	3	90	3	96
23	24	20	21	0	43	22	21	24	20	1	95	95	92	94	92
23	22	21	21	43	0	24	22	21	21	91	94	8	1	90	5
4	5	98	90	22	24	0	21	23	21	8	3	1	3	90	3
4	98	92	91	21	22	21	0	22	22	6	94	93	1	7	2
91	8	98	2	24	21	23	22	0	47	21	24	22	23	9	93
4	8	7	96	20	21	21	22	47	0	21	24	20	22	93	92
6	98	2	92	1	91	8	6	21	21	0	24	20	20	91	92
9	6	5	96	95	94	3	94	24	24	24	0	20	24	92	8
23	23	97	3	95	8	1	93	22	20	20	20	0	42	23	24
24	20	97	90	92	1	3	1	23	22	20	24	42	0	23	24
21	24	6	3	94	90	90	7	9	93	91	92	23	23	0	21
20	23	4	96	92	5	3	2	93	92	92	8	24	24	21	0

