 16 objectives = 1 
 0	40	44	24	21	23	23	90	0	0	90	0	21	20	22	22
40	0	44	22	24	20	24	0	7	98	5	98	24	23	21	20
44	44	0	23	22	22	23	93	90	3	0	95	21	21	20	21
24	22	23	0	20	24	22	92	0	91	5	0	7	95	97	7
21	24	22	20	0	44	45	23	23	23	21	94	7	0	94	0
23	20	22	24	44	0	44	24	21	21	23	3	93	7	7	98
23	24	23	22	45	44	0	22	23	24	23	90	93	90	0	5
90	0	93	92	23	24	22	0	23	20	23	0	9	3	94	91
0	7	90	0	23	21	23	23	0	45	43	21	20	22	24	0
0	98	3	91	23	21	24	20	45	0	48	22	23	24	23	9
90	5	0	5	21	23	23	23	43	48	0	24	21	21	22	6
0	98	95	0	94	3	90	0	21	22	24	0	22	20	22	8
21	24	21	7	7	93	93	9	20	23	21	22	0	42	40	24
20	23	21	95	0	7	90	3	22	24	21	20	42	0	43	21
22	21	20	97	94	7	0	94	24	23	22	22	40	43	0	22
22	20	21	7	0	98	5	91	0	9	6	8	24	21	22	0

0	47	47	23	21	24	21	7	98	98	7	98	21	24	20	23
47	0	44	21	23	23	23	98	91	2	92	1	22	20	22	20
47	44	0	20	21	21	21	5	7	94	98	4	21	24	20	23
23	21	20	0	24	23	23	5	97	6	92	96	91	4	3	90
21	23	21	24	0	44	40	21	22	21	24	4	90	96	4	95
24	23	21	23	44	0	42	24	21	20	20	93	5	90	9	1
21	23	21	23	40	42	0	20	24	22	24	7	4	6	95	92
7	98	5	5	21	24	20	0	23	21	20	95	8	93	4	6
98	91	7	97	22	21	24	23	0	46	48	21	23	23	22	95
98	2	94	6	21	20	22	21	46	0	43	22	21	22	24	8
7	92	98	92	24	20	24	20	48	43	0	22	24	23	24	91
98	1	4	96	4	93	7	95	21	22	22	0	24	21	20	9
21	22	21	91	90	5	4	8	23	21	24	24	0	48	42	21
24	20	24	4	96	90	6	93	23	22	23	21	48	0	45	20
20	22	20	3	4	9	95	4	22	24	24	20	42	45	0	24
23	20	23	90	95	1	92	6	95	8	91	9	21	20	24	0

