 16 objectives = 1 
 0	20	22	22	22	0	97	6	6	95	2	4	20	22	21	21
20	0	21	22	23	5	0	98	1	0	0	4	0	94	97	97
22	21	0	24	23	6	4	0	91	90	8	0	2	9	93	91
22	22	24	0	22	98	8	9	91	91	95	6	97	0	98	0
22	23	23	22	0	20	23	21	20	0	0	0	3	93	93	9
0	5	6	98	20	0	20	22	24	0	0	97	96	5	97	0
97	0	4	8	23	20	0	22	21	90	96	0	0	8	4	3
6	98	0	9	21	22	22	0	22	9	92	94	0	0	90	96
6	1	91	91	20	24	21	22	0	23	22	23	20	5	97	91
95	0	90	91	0	0	90	9	23	0	21	24	23	0	97	97
2	0	8	95	0	0	96	92	22	21	0	23	20	91	98	9
4	4	0	6	0	97	0	94	23	24	23	0	20	8	9	94
20	0	2	97	3	96	0	0	20	23	20	20	0	23	24	22
22	94	9	0	93	5	8	0	5	0	91	8	23	0	24	21
21	97	93	98	93	97	4	90	97	97	98	9	24	24	0	20
21	97	91	0	9	0	3	96	91	97	9	94	22	21	20	0

0	24	23	21	24	98	2	91	91	3	93	93	21	21	24	20
24	0	24	24	22	92	98	2	94	98	98	93	98	4	2	2
23	24	0	23	22	91	92	97	6	7	91	97	93	9	4	6
21	24	23	0	23	1	90	9	5	5	3	91	2	97	1	96
24	22	22	23	0	20	21	23	20	96	96	95	93	4	4	8
98	92	91	1	20	0	23	20	22	95	95	2	3	91	2	95
2	98	92	90	21	23	0	23	22	6	3	95	95	90	92	93
91	2	97	9	23	20	23	0	21	8	5	4	95	94	6	3
91	94	6	5	20	22	22	21	0	22	24	23	21	91	2	5
3	98	7	5	96	95	6	8	22	0	22	22	24	94	2	2
93	98	91	3	96	95	3	5	24	22	0	20	24	5	1	8
93	93	97	91	95	2	95	4	23	22	20	0	22	90	8	4
21	98	93	2	93	3	95	95	21	24	24	22	0	20	24	22
21	4	9	97	4	91	90	94	91	94	5	90	20	0	24	21
24	2	4	1	4	2	92	6	2	2	1	8	24	24	0	21
20	2	6	96	8	95	93	3	5	2	8	4	22	21	21	0

