 16 objectives = 1 
 0	46	46	44	24	22	20	24	91	98	0	6	20	22	21	24
46	0	45	47	23	21	23	20	8	93	96	91	22	24	23	24
46	45	0	44	24	22	23	24	0	7	92	98	23	21	21	20
44	47	44	0	22	20	21	23	1	0	0	2	21	23	22	24
24	23	24	22	0	43	44	45	23	24	23	20	93	6	97	0
22	21	22	20	43	0	46	46	24	21	24	24	7	92	2	92
20	23	23	21	44	46	0	48	23	21	23	20	9	96	0	90
24	20	24	23	45	46	48	0	24	20	24	21	95	0	0	8
91	8	0	1	23	24	23	24	0	42	46	41	22	23	21	23
98	93	7	0	24	21	21	20	42	0	44	46	24	21	21	21
0	96	92	0	23	24	23	24	46	44	0	42	21	22	20	20
6	91	98	2	20	24	20	21	41	46	42	0	21	24	24	21
20	22	23	21	93	7	9	95	22	24	21	21	0	46	42	44
22	24	21	23	6	92	96	0	23	21	22	24	46	0	44	44
21	23	21	22	97	2	0	0	21	21	20	24	42	44	0	43
24	24	20	24	0	92	90	8	23	21	20	21	44	44	43	0

0	42	44	44	22	21	21	21	8	2	97	93	24	24	23	21
42	0	44	43	24	22	22	24	90	5	4	8	22	21	23	23
44	44	0	42	21	24	20	21	96	91	7	1	21	22	20	20
44	43	42	0	20	23	23	24	94	95	95	93	24	23	21	20
22	24	21	20	0	47	44	47	20	20	21	24	4	91	2	95
21	22	24	23	47	0	43	42	24	24	20	24	91	6	93	6
21	22	20	23	44	43	0	45	23	24	20	21	8	3	95	8
21	24	21	24	47	42	45	0	24	20	20	23	4	95	94	8
8	90	96	94	20	24	23	24	0	46	44	44	23	21	20	22
2	5	91	95	20	24	24	20	46	0	44	44	21	24	21	24
97	4	7	95	21	20	20	20	44	44	0	42	23	22	22	20
93	8	1	93	24	24	21	23	44	44	42	0	23	22	23	23
24	22	21	24	4	91	8	4	23	21	23	23	0	43	44	43
24	21	22	23	91	6	3	95	21	24	22	22	43	0	44	47
23	23	20	21	2	93	95	94	20	21	22	23	44	44	0	45
21	23	20	20	95	6	8	8	22	24	20	23	43	47	45	0

