 16 objectives = 1 
 0	21	21	20	96	98	0	8	6	5	97	6	9	95	97	0
21	0	20	22	8	0	0	0	98	93	1	8	90	94	94	7
21	20	0	22	0	1	96	2	92	98	7	90	0	0	0	97
20	22	22	0	8	96	97	0	97	5	1	97	7	0	90	0
96	8	0	8	0	24	24	24	3	0	7	90	0	95	2	0
98	0	1	96	24	0	24	22	94	95	3	0	95	95	3	91
0	0	96	97	24	24	0	22	7	6	5	0	1	8	0	98
8	0	2	0	24	22	22	0	0	9	0	4	0	95	9	97
6	98	92	97	3	94	7	0	0	21	20	24	98	95	5	0
5	93	98	5	0	95	6	9	21	0	21	24	91	95	92	93
97	1	7	1	7	3	5	0	20	21	0	24	91	3	92	0
6	8	90	97	90	0	0	4	24	24	24	0	98	0	94	3
9	90	0	7	0	95	1	0	98	91	91	98	0	23	24	21
95	94	0	0	95	95	8	95	95	95	3	0	23	0	21	20
97	94	0	90	2	3	0	9	5	92	92	94	24	21	0	24
0	7	97	0	0	91	98	97	0	93	0	3	21	20	24	0

0	22	23	21	4	2	98	9	92	93	3	91	8	5	3	98
22	0	22	20	9	98	98	98	2	6	94	9	8	6	6	91
23	22	0	22	98	94	4	94	7	1	90	8	98	97	97	2
21	20	22	0	9	3	2	97	2	92	94	2	90	97	8	97
4	9	98	9	0	23	22	20	93	97	90	7	97	5	94	97
2	98	94	3	23	0	23	23	6	5	93	96	5	5	93	7
98	98	4	2	22	23	0	21	90	91	92	96	94	9	96	1
9	98	94	97	20	23	21	0	96	8	95	93	95	5	8	2
92	2	7	2	93	6	90	96	0	20	21	24	1	4	92	95
93	6	1	92	97	5	91	8	20	0	20	22	7	4	6	6
3	94	90	94	90	93	92	95	21	20	0	23	7	93	6	94
91	9	8	2	7	96	96	93	24	22	23	0	1	94	6	93
8	8	98	90	97	5	94	95	1	7	7	1	0	21	24	24
5	6	97	97	5	5	9	5	4	4	93	94	21	0	21	21
3	6	97	8	94	93	96	8	92	6	6	6	24	21	0	24
98	91	2	97	97	7	1	2	95	6	94	93	24	21	24	0

