 16 objectives = 1 
 0	42	20	20	24	22	92	2	9	0	95	8	23	22	24	20
42	0	22	20	22	23	96	92	0	98	0	0	22	23	22	24
20	22	0	21	24	22	7	4	98	92	0	91	0	0	0	4
20	20	21	0	24	22	95	0	8	6	0	95	2	6	0	90
24	22	24	24	0	40	20	21	20	22	90	94	94	90	0	1
22	23	22	22	40	0	21	22	24	21	98	4	95	94	0	9
92	96	7	95	20	21	0	24	22	24	9	0	92	0	2	95
2	92	4	0	21	22	24	0	21	24	0	98	5	5	1	91
9	0	98	8	20	24	22	21	0	43	24	24	22	20	95	9
0	98	92	6	22	21	24	24	43	0	24	24	24	23	4	95
95	0	0	0	90	98	9	0	24	24	0	24	23	22	90	97
8	0	91	95	94	4	0	98	24	24	24	0	21	20	6	96
23	22	0	2	94	95	92	5	22	24	23	21	0	42	24	20
22	23	0	6	90	94	0	5	20	23	22	20	42	0	22	20
24	22	0	0	0	0	2	1	95	4	90	6	24	22	0	22
20	24	4	90	1	9	95	91	9	95	97	96	20	20	22	0

0	43	21	22	22	24	6	93	8	98	3	91	22	22	23	21
43	0	23	22	23	21	2	6	98	1	98	97	21	23	21	20
21	23	0	24	23	22	91	92	1	5	97	6	96	96	96	92
22	22	24	0	24	20	3	96	9	91	96	2	93	91	96	7
22	23	23	24	0	42	24	21	20	20	7	5	4	7	96	94
24	21	22	20	42	0	23	24	24	21	1	91	2	4	95	8
6	2	91	3	24	23	0	23	23	22	7	95	5	95	93	2
93	6	92	96	21	24	23	0	20	20	95	1	91	91	93	6
8	98	1	9	20	24	23	20	0	46	20	24	20	22	2	7
98	1	5	91	20	21	22	20	46	0	20	20	20	20	91	2
3	98	97	96	7	1	7	95	20	20	0	21	24	21	7	1
91	97	6	2	5	91	95	1	24	20	21	0	22	20	91	1
22	21	96	93	4	2	5	91	20	20	24	22	0	43	23	20
22	23	96	91	7	4	95	91	22	20	21	20	43	0	22	23
23	21	96	96	96	95	93	93	2	91	7	91	23	22	0	24
21	20	92	7	94	8	2	6	7	2	1	1	20	23	24	0

