 16 objectives = 1 
 0	23	22	21	0	97	96	96	91	1	8	6	94	95	5	96
23	0	21	24	95	5	6	3	92	91	0	92	0	95	97	0
22	21	0	21	0	98	0	0	91	4	93	0	4	7	0	98
21	24	21	0	5	92	96	90	0	94	0	94	5	2	9	3
0	95	0	5	0	23	22	21	0	0	90	97	2	3	2	2
97	5	98	92	23	0	23	20	5	0	0	94	0	92	94	8
96	6	0	96	22	23	0	24	6	97	1	3	0	93	4	0
96	3	0	90	21	20	24	0	96	2	0	1	92	97	90	0
91	92	91	0	0	5	6	96	0	24	21	22	0	9	90	0
1	91	4	94	0	0	97	2	24	0	24	22	1	8	93	95
8	0	93	0	90	0	1	0	21	24	0	23	95	0	0	92
6	92	0	94	97	94	3	1	22	22	23	0	98	3	5	91
94	0	4	5	2	0	0	92	0	1	95	98	0	23	23	24
95	95	7	2	3	92	93	97	9	8	0	3	23	0	24	22
5	97	0	9	2	94	4	90	90	93	0	5	23	24	0	21
96	0	98	3	2	8	0	0	0	95	92	91	24	22	21	0

0	24	22	21	98	3	4	4	7	93	9	90	5	4	90	4
24	0	21	20	4	90	9	92	7	7	98	7	98	4	3	97
22	21	0	24	97	1	97	97	7	91	6	97	90	9	96	1
21	20	24	0	90	7	3	8	96	5	96	5	90	93	8	91
98	4	97	90	0	20	20	23	96	96	8	2	93	91	92	92
3	90	1	7	20	0	24	23	90	96	96	4	95	6	4	9
4	9	97	3	20	24	0	21	9	2	93	91	95	6	90	95
4	92	97	8	23	23	21	0	3	92	95	93	6	2	8	95
7	7	7	96	96	90	9	3	0	24	21	20	95	8	8	94
93	7	91	5	96	96	2	92	24	0	20	24	93	8	5	4
9	98	6	96	8	96	93	95	21	20	0	22	4	94	94	6
90	7	97	5	2	4	91	93	20	24	22	0	1	91	90	7
5	98	90	90	93	95	95	6	95	93	4	1	0	24	20	23
4	4	9	93	91	6	6	2	8	8	94	91	24	0	23	22
90	3	96	8	92	4	90	8	8	5	94	90	20	23	0	21
4	97	1	91	92	9	95	95	94	4	6	7	23	22	21	0

