 16 objectives = 1 
 0	44	43	40	23	24	22	21	92	91	96	8	23	22	20	24
44	0	42	45	23	21	20	23	9	0	9	91	23	20	24	22
43	42	0	40	21	22	24	24	6	0	93	6	23	23	22	22
40	45	40	0	21	20	20	20	98	95	1	0	24	20	24	22
23	23	21	21	0	44	41	43	21	24	24	23	0	0	93	94
24	21	22	20	44	0	42	43	20	24	20	20	98	95	95	7
22	20	24	20	41	42	0	40	21	20	22	20	0	8	3	0
21	23	24	20	43	43	40	0	22	20	24	23	93	1	93	0
92	9	6	98	21	20	21	22	0	44	47	42	24	20	23	22
91	0	0	95	24	24	20	20	44	0	45	42	21	20	24	20
96	9	93	1	24	20	22	24	47	45	0	46	23	22	23	24
8	91	6	0	23	20	20	23	42	42	46	0	24	23	22	24
23	23	23	24	0	98	0	93	24	21	23	24	0	45	46	43
22	20	23	20	0	95	8	1	20	20	22	23	45	0	44	40
20	24	22	24	93	95	3	93	23	24	23	22	46	44	0	45
24	22	22	22	94	7	0	0	22	20	24	24	43	40	45	0

0	40	40	48	23	23	21	22	5	6	1	90	24	21	24	22
40	0	40	46	23	23	20	24	9	98	6	5	21	24	20	21
40	40	0	43	21	23	24	21	93	97	4	92	21	21	20	20
48	46	43	0	22	24	20	20	1	2	95	96	23	22	20	20
23	23	21	22	0	45	43	44	24	20	20	21	96	96	4	3
23	23	23	24	45	0	44	43	22	24	21	20	1	2	1	91
21	20	24	20	43	44	0	41	21	23	20	23	96	90	93	96
22	24	21	20	44	43	41	0	23	21	23	23	4	93	3	95
5	9	93	1	24	22	21	23	0	48	46	41	22	23	23	21
6	98	97	2	20	24	23	21	48	0	46	44	21	20	24	20
1	6	4	95	20	21	20	23	46	46	0	42	24	24	23	22
90	5	92	96	21	20	23	23	41	44	42	0	21	22	23	23
24	21	21	23	96	1	96	4	22	21	24	21	0	47	43	43
21	24	21	22	96	2	90	93	23	20	24	22	47	0	45	44
24	20	20	20	4	1	93	3	23	24	23	23	43	45	0	47
22	21	20	20	3	91	96	95	21	20	22	23	43	44	47	0

