16 
0 	22 	22 	24 	23 	90 	5 	0 	3 	95 	91 	90 	21 	21 	20 	23 	
22 	0 	20 	21 	20 	3 	2 	7 	95 	4 	95 	90 	97 	90 	97 	92 	
22 	20 	0 	24 	24 	6 	0 	90 	93 	0 	91 	8 	0 	98 	2 	8 	
24 	21 	24 	0 	23 	98 	95 	4 	91 	92 	0 	0 	0 	2 	3 	97 	
23 	20 	24 	23 	0 	22 	22 	24 	20 	0 	1 	4 	94 	97 	8 	0 	
90 	3 	6 	98 	22 	0 	23 	22 	23 	6 	7 	5 	9 	96 	92 	97 	
5 	2 	0 	95 	22 	23 	0 	22 	22 	98 	0 	92 	95 	97 	0 	3 	
0 	7 	90 	4 	24 	22 	22 	0 	21 	0 	96 	0 	95 	4 	0 	93 	
3 	95 	93 	91 	20 	23 	22 	21 	0 	21 	23 	22 	23 	0 	0 	94 	
95 	4 	0 	92 	0 	6 	98 	0 	21 	0 	23 	21 	20 	0 	0 	0 	
91 	95 	91 	0 	1 	7 	0 	96 	23 	23 	0 	24 	24 	4 	7 	0 	
90 	90 	8 	0 	4 	5 	92 	0 	22 	21 	24 	0 	21 	5 	97 	1 	
21 	97 	0 	0 	94 	9 	95 	95 	23 	20 	24 	21 	0 	23 	20 	23 	
21 	90 	98 	2 	97 	96 	97 	4 	0 	0 	4 	5 	23 	0 	21 	22 	
20 	97 	2 	3 	8 	92 	0 	0 	0 	0 	7 	97 	20 	21 	0 	23 	
23 	92 	8 	97 	0 	97 	3 	93 	94 	0 	0 	1 	23 	22 	23 	0 	

0 	95 	23 	98 	2 	21 	91 	9 	21 	8 	24 	90 	93 	8 	6 	90 	
95 	0 	23 	91 	95 	3 	21 	7 	3 	98 	95 	24 	5 	90 	24 	91 	
23 	23 	0 	6 	95 	21 	21 	5 	20 	93 	20 	22 	5 	5 	24 	95 	
98 	91 	6 	0 	92 	98 	22 	21 	97 	21 	6 	1 	3 	21 	4 	93 	
2 	95 	95 	92 	0 	9 	9 	93 	22 	23 	94 	6 	22 	3 	96 	24 	
21 	3 	21 	98 	9 	0 	94 	6 	23 	7 	24 	9 	94 	5 	96 	90 	
91 	21 	21 	22 	9 	94 	0 	24 	5 	21 	97 	24 	97 	24 	24 	2 	
9 	7 	5 	21 	93 	6 	24 	0 	98 	23 	98 	90 	9 	21 	98 	1 	
21 	3 	20 	97 	22 	23 	5 	98 	0 	22 	21 	9 	21 	3 	4 	20 	
8 	98 	93 	21 	23 	7 	21 	23 	22 	0 	5 	9 	23 	21 	90 	21 	
24 	95 	20 	6 	94 	24 	97 	98 	21 	5 	0 	90 	94 	92 	1 	94 	
90 	24 	22 	1 	6 	9 	24 	90 	9 	9 	90 	0 	2 	93 	20 	3 	
93 	5 	5 	3 	22 	94 	97 	9 	21 	23 	94 	2 	0 	6 	92 	23 	
8 	90 	5 	21 	3 	5 	24 	21 	3 	21 	92 	93 	6 	0 	93 	7 	
6 	24 	24 	4 	96 	96 	24 	98 	4 	90 	1 	20 	92 	93 	0 	2 	
90 	91 	95 	93 	24 	90 	2 	1 	20 	21 	94 	3 	23 	7 	2 	0 	


