 16 objectives = 1 
 0	44	45	41	22	24	22	22	6	1	94	97	21	24	20	24
44	0	42	44	23	24	23	20	93	8	0	0	24	24	22	21
45	42	0	44	23	20	21	21	98	2	0	91	23	20	24	20
41	44	44	0	24	21	23	23	0	98	0	94	23	22	21	24
22	23	23	24	0	45	41	47	23	20	23	22	1	0	93	0
24	24	20	21	45	0	40	44	22	21	21	24	8	90	9	93
22	23	21	23	41	40	0	47	23	23	24	22	91	0	1	97
22	20	21	23	47	44	47	0	20	24	20	23	90	7	7	92
6	93	98	0	23	22	23	20	0	42	44	43	24	22	23	24
1	8	2	98	20	21	23	24	42	0	45	44	23	20	21	24
94	0	0	0	23	21	24	20	44	45	0	43	22	23	24	20
97	0	91	94	22	24	22	23	43	44	43	0	23	24	22	22
21	24	23	23	1	8	91	90	24	23	22	23	0	44	42	48
24	24	20	22	0	90	0	7	22	20	23	24	44	0	47	41
20	22	24	21	93	9	1	7	23	21	24	22	42	47	0	43
24	21	20	24	0	93	97	92	24	24	20	22	48	41	43	0

0	47	46	43	21	22	24	20	92	95	5	3	22	22	20	20
47	0	47	44	21	21	24	21	6	90	98	98	23	21	24	22
46	47	0	43	23	24	23	23	2	93	98	7	21	24	22	20
43	44	43	0	21	20	24	20	97	1	96	4	24	23	24	21
21	21	23	21	0	45	43	47	24	24	20	23	93	96	5	96
22	21	24	20	45	0	44	45	23	21	23	24	9	7	8	5
24	24	23	24	43	44	0	48	20	22	24	24	7	95	93	2
20	21	23	20	47	45	48	0	21	24	23	22	7	92	91	7
92	6	2	97	24	23	20	21	0	45	47	44	24	23	20	21
95	90	93	1	24	21	22	24	45	0	44	41	20	21	22	23
5	98	98	96	20	23	24	23	47	44	0	48	20	20	22	24
3	98	7	4	23	24	24	22	44	41	48	0	23	22	22	21
22	23	21	24	93	9	7	7	24	20	20	23	0	45	46	46
22	21	24	23	96	7	95	92	23	21	20	22	45	0	46	44
20	24	22	24	5	8	93	91	20	22	22	22	46	46	0	46
20	22	20	21	96	5	2	7	21	23	24	21	46	44	46	0

