16 
0 	21 	24 	23 	92 	94 	98 	7 	96 	90 	94 	0 	3 	3 	91 	98 	
21 	0 	22 	23 	91 	5 	6 	98 	90 	98 	0 	0 	96 	94 	7 	97 	
24 	22 	0 	20 	95 	92 	97 	0 	95 	0 	9 	9 	95 	95 	98 	0 	
23 	23 	20 	0 	0 	4 	4 	3 	3 	0 	95 	95 	90 	0 	7 	6 	
92 	91 	95 	0 	0 	22 	22 	20 	0 	0 	4 	91 	3 	93 	0 	6 	
94 	5 	92 	4 	22 	0 	24 	22 	0 	1 	8 	1 	4 	0 	6 	96 	
98 	6 	97 	4 	22 	24 	0 	20 	0 	92 	90 	1 	91 	95 	95 	1 	
7 	98 	0 	3 	20 	22 	20 	0 	5 	3 	93 	0 	0 	1 	0 	94 	
96 	90 	95 	3 	0 	0 	0 	5 	0 	23 	21 	24 	5 	5 	93 	0 	
90 	98 	0 	0 	0 	1 	92 	3 	23 	0 	22 	23 	91 	8 	91 	95 	
94 	0 	9 	95 	4 	8 	90 	93 	21 	22 	0 	22 	0 	0 	98 	9 	
0 	0 	9 	95 	91 	1 	1 	0 	24 	23 	22 	0 	0 	0 	1 	0 	
3 	96 	95 	90 	3 	4 	91 	0 	5 	91 	0 	0 	0 	23 	24 	21 	
3 	94 	95 	0 	93 	0 	95 	1 	5 	8 	0 	0 	23 	0 	24 	20 	
91 	7 	98 	7 	0 	6 	95 	0 	93 	91 	98 	1 	24 	24 	0 	22 	
98 	97 	0 	6 	6 	96 	1 	94 	0 	95 	9 	0 	21 	20 	22 	0 	

0 	95 	3 	95 	96 	9 	5 	21 	21 	92 	96 	5 	92 	22 	90 	92 	
95 	0 	3 	20 	23 	24 	97 	96 	5 	2 	9 	8 	97 	92 	6 	6 	
3 	3 	0 	95 	96 	8 	97 	91 	94 	3 	22 	2 	91 	5 	21 	22 	
95 	20 	95 	0 	24 	22 	8 	6 	94 	98 	95 	98 	4 	96 	94 	95 	
96 	23 	96 	24 	0 	23 	4 	97 	96 	7 	91 	3 	93 	92 	5 	92 	
9 	24 	8 	22 	23 	0 	8 	92 	7 	98 	95 	5 	4 	5 	1 	95 	
5 	97 	97 	8 	4 	8 	0 	4 	2 	20 	4 	21 	21 	98 	1 	4 	
21 	96 	91 	6 	97 	92 	4 	0 	24 	6 	5 	5 	97 	22 	96 	92 	
21 	5 	94 	94 	96 	7 	2 	24 	0 	91 	3 	2 	92 	20 	3 	6 	
92 	2 	3 	98 	7 	98 	20 	6 	91 	0 	5 	21 	23 	2 	9 	3 	
96 	9 	22 	95 	91 	95 	4 	5 	3 	5 	0 	93 	97 	94 	24 	20 	
5 	8 	2 	98 	3 	5 	21 	5 	2 	21 	93 	0 	23 	9 	6 	94 	
92 	97 	91 	4 	93 	4 	21 	97 	92 	23 	97 	23 	0 	93 	9 	7 	
22 	92 	5 	96 	92 	5 	98 	22 	20 	2 	94 	9 	93 	0 	96 	96 	
90 	6 	21 	94 	5 	1 	1 	96 	3 	9 	24 	6 	9 	96 	0 	20 	
92 	6 	22 	95 	92 	95 	4 	92 	6 	3 	20 	94 	7 	96 	20 	0 	


