16 
0 	23 	21 	23 	22 	97 	9 	91 	0 	3 	0 	0 	21 	20 	22 	20 	
23 	0 	20 	20 	24 	94 	8 	1 	91 	0 	0 	97 	93 	4 	93 	91 	
21 	20 	0 	24 	23 	92 	8 	5 	0 	4 	94 	91 	6 	95 	4 	0 	
23 	20 	24 	0 	24 	92 	95 	0 	98 	96 	95 	95 	97 	1 	97 	97 	
22 	24 	23 	24 	0 	24 	21 	20 	20 	94 	98 	0 	5 	4 	5 	0 	
97 	94 	92 	92 	24 	0 	20 	21 	20 	4 	0 	0 	92 	3 	9 	3 	
9 	8 	8 	95 	21 	20 	0 	24 	22 	5 	97 	94 	97 	94 	5 	0 	
91 	1 	5 	0 	20 	21 	24 	0 	23 	0 	0 	94 	8 	0 	0 	9 	
0 	91 	0 	98 	20 	20 	22 	23 	0 	20 	24 	22 	20 	92 	0 	92 	
3 	0 	4 	96 	94 	4 	5 	0 	20 	0 	23 	23 	20 	2 	0 	4 	
0 	0 	94 	95 	98 	0 	97 	0 	24 	23 	0 	24 	24 	94 	96 	0 	
0 	97 	91 	95 	0 	0 	94 	94 	22 	23 	24 	0 	23 	6 	6 	98 	
21 	93 	6 	97 	5 	92 	97 	8 	20 	20 	24 	23 	0 	24 	22 	21 	
20 	4 	95 	1 	4 	3 	94 	0 	92 	2 	94 	6 	24 	0 	24 	21 	
22 	93 	4 	97 	5 	9 	5 	0 	0 	0 	96 	6 	22 	24 	0 	21 	
20 	91 	0 	97 	0 	3 	0 	9 	92 	4 	0 	98 	21 	21 	21 	0 	

0 	5 	23 	96 	24 	95 	96 	95 	8 	9 	95 	9 	92 	23 	23 	97 	
5 	0 	96 	21 	24 	90 	21 	3 	98 	21 	90 	1 	8 	5 	97 	3 	
23 	96 	0 	96 	21 	93 	92 	6 	3 	7 	9 	93 	8 	23 	21 	8 	
96 	21 	96 	0 	21 	4 	23 	97 	98 	21 	3 	95 	5 	1 	1 	3 	
24 	24 	21 	21 	0 	7 	23 	8 	98 	24 	95 	7 	97 	22 	21 	1 	
95 	90 	93 	4 	7 	0 	94 	92 	20 	21 	20 	20 	4 	5 	92 	94 	
96 	21 	92 	23 	23 	94 	0 	98 	93 	22 	95 	92 	92 	91 	5 	3 	
95 	3 	6 	97 	8 	92 	98 	0 	23 	6 	6 	8 	20 	9 	21 	20 	
8 	98 	3 	98 	98 	20 	93 	23 	0 	20 	24 	22 	22 	9 	20 	21 	
9 	21 	7 	21 	24 	21 	22 	6 	20 	0 	24 	24 	90 	1 	91 	3 	
95 	90 	9 	3 	95 	20 	95 	6 	24 	24 	0 	22 	92 	91 	91 	2 	
9 	1 	93 	95 	7 	20 	92 	8 	22 	24 	22 	0 	97 	96 	96 	2 	
92 	8 	8 	5 	97 	4 	92 	20 	22 	90 	92 	97 	0 	9 	21 	22 	
23 	5 	23 	1 	22 	5 	91 	9 	9 	1 	91 	96 	9 	0 	23 	4 	
23 	97 	21 	1 	21 	92 	5 	21 	20 	91 	91 	96 	21 	23 	0 	20 	
97 	3 	8 	3 	1 	94 	3 	20 	21 	3 	2 	2 	22 	4 	20 	0 	


