 16 objectives = 1 
 0	43	44	21	21	21	21	8	94	3	0	98	20	24	23	20
43	0	44	23	24	23	22	92	92	98	3	92	22	20	20	23
44	44	0	21	22	21	24	0	8	0	3	96	21	22	22	24
21	23	21	0	23	21	23	90	96	0	97	4	91	0	2	95
21	24	22	23	0	44	46	24	24	20	24	6	5	7	0	0
21	23	21	21	44	0	48	21	21	22	24	91	97	8	6	94
21	22	24	23	46	48	0	23	20	21	20	0	5	9	95	0
8	92	0	90	24	21	23	0	24	24	23	92	97	0	0	97
94	92	8	96	24	21	20	24	0	47	41	24	24	22	24	96
3	98	0	0	20	22	21	24	47	0	43	23	20	24	20	6
0	3	3	97	24	24	20	23	41	43	0	24	21	23	24	0
98	92	96	4	6	91	0	92	24	23	24	0	22	22	22	4
20	22	21	91	5	97	5	97	24	20	21	22	0	44	44	23
24	20	22	0	7	8	9	0	22	24	23	22	44	0	44	23
23	20	22	2	0	6	95	0	24	20	24	22	44	44	0	23
20	23	24	95	0	94	0	97	96	6	0	4	23	23	23	0

0	44	42	23	20	20	20	9	6	93	98	1	22	23	24	20
44	0	42	22	21	24	24	7	7	1	93	6	24	21	23	22
42	42	0	23	23	23	24	98	9	97	92	5	21	23	21	23
23	22	23	0	21	21	24	8	5	96	4	91	7	96	93	6
20	21	23	21	0	42	45	24	21	23	24	90	91	90	95	95
20	24	23	21	42	0	42	23	22	23	22	7	3	9	90	6
20	24	24	24	45	42	0	24	20	20	20	95	91	8	6	95
9	7	98	8	24	23	24	0	21	24	23	6	2	95	94	1
6	7	9	5	21	22	20	21	0	40	44	20	23	22	21	5
93	1	97	96	23	23	20	24	40	0	45	24	20	24	20	90
98	93	92	4	24	22	20	23	44	45	0	24	22	21	21	94
1	6	5	91	90	7	95	6	20	24	24	0	20	24	24	91
22	24	21	7	91	3	91	2	23	20	22	20	0	43	42	22
23	21	23	96	90	9	8	95	22	24	21	24	43	0	46	21
24	23	21	93	95	90	6	94	21	20	21	24	42	46	0	21
20	22	23	6	95	6	95	1	5	90	94	91	22	21	21	0

