16 
0 	23 	23 	20 	0 	0 	0 	5 	7 	1 	94 	91 	90 	96 	0 	96 	
23 	0 	21 	21 	3 	91 	93 	95 	92 	98 	0 	91 	90 	5 	4 	95 	
23 	21 	0 	20 	95 	0 	8 	96 	0 	94 	8 	0 	0 	0 	0 	90 	
20 	21 	20 	0 	0 	0 	1 	91 	0 	94 	98 	8 	90 	97 	1 	8 	
0 	3 	95 	0 	0 	20 	20 	24 	5 	5 	6 	94 	3 	4 	91 	96 	
0 	91 	0 	0 	20 	0 	24 	24 	96 	92 	3 	90 	2 	4 	0 	0 	
0 	93 	8 	1 	20 	24 	0 	21 	98 	95 	9 	91 	0 	3 	94 	3 	
5 	95 	96 	91 	24 	24 	21 	0 	9 	3 	0 	0 	97 	7 	4 	92 	
7 	92 	0 	0 	5 	96 	98 	9 	0 	23 	22 	21 	92 	0 	96 	6 	
1 	98 	94 	94 	5 	92 	95 	3 	23 	0 	21 	22 	0 	92 	0 	1 	
94 	0 	8 	98 	6 	3 	9 	0 	22 	21 	0 	23 	8 	93 	90 	1 	
91 	91 	0 	8 	94 	90 	91 	0 	21 	22 	23 	0 	8 	0 	91 	0 	
90 	90 	0 	90 	3 	2 	0 	97 	92 	0 	8 	8 	0 	22 	21 	24 	
96 	5 	0 	97 	4 	4 	3 	7 	0 	92 	93 	0 	22 	0 	21 	24 	
0 	4 	0 	1 	91 	0 	94 	4 	96 	0 	90 	91 	21 	21 	0 	24 	
96 	95 	90 	8 	96 	0 	3 	92 	6 	1 	1 	0 	24 	24 	24 	0 	

0 	95 	23 	95 	5 	94 	93 	6 	5 	1 	21 	96 	21 	91 	6 	3 	
95 	0 	6 	98 	21 	2 	91 	3 	20 	21 	8 	9 	90 	98 	98 	98 	
23 	6 	0 	8 	9 	94 	96 	6 	1 	98 	21 	9 	22 	90 	93 	9 	
95 	98 	8 	0 	97 	21 	91 	21 	95 	93 	7 	20 	2 	7 	97 	4 	
5 	21 	9 	97 	0 	8 	2 	97 	24 	24 	97 	97 	98 	3 	98 	9 	
94 	2 	94 	21 	8 	0 	6 	21 	9 	4 	95 	21 	90 	2 	96 	93 	
93 	91 	96 	91 	2 	6 	0 	90 	7 	4 	96 	1 	9 	22 	21 	20 	
6 	3 	6 	21 	97 	21 	90 	0 	1 	91 	95 	24 	96 	92 	91 	93 	
5 	20 	1 	95 	24 	9 	7 	1 	0 	21 	9 	8 	97 	97 	97 	95 	
1 	21 	98 	93 	24 	4 	4 	91 	21 	0 	7 	9 	7 	94 	8 	6 	
21 	8 	21 	7 	97 	95 	96 	95 	9 	7 	0 	9 	20 	5 	8 	7 	
96 	9 	9 	20 	97 	21 	1 	24 	8 	9 	9 	0 	6 	94 	94 	96 	
21 	90 	22 	2 	98 	90 	9 	96 	97 	7 	20 	6 	0 	91 	2 	1 	
91 	98 	90 	7 	3 	2 	22 	92 	97 	94 	5 	94 	91 	0 	21 	23 	
6 	98 	93 	97 	98 	96 	21 	91 	97 	8 	8 	94 	2 	21 	0 	24 	
3 	98 	9 	4 	9 	93 	20 	93 	95 	6 	7 	96 	1 	23 	24 	0 	


