 16 objectives = 1 
 0	44	44	47	23	22	24	23	92	92	95	6	24	21	24	22
44	0	48	41	21	22	22	21	91	8	97	9	21	22	21	24
44	48	0	46	22	24	20	22	9	94	5	92	24	23	23	23
47	41	46	0	23	24	22	21	0	3	7	91	20	22	22	23
23	21	22	23	0	46	42	43	22	23	22	23	0	0	91	0
22	22	24	24	46	0	43	42	22	21	22	20	93	7	0	4
24	22	20	22	42	43	0	43	22	23	20	24	8	0	0	0
23	21	22	21	43	42	43	0	23	23	24	22	94	98	90	97
92	91	9	0	22	22	22	23	0	45	44	46	23	22	20	20
92	8	94	3	23	21	23	23	45	0	44	44	24	22	23	23
95	97	5	7	22	22	20	24	44	44	0	47	20	20	24	24
6	9	92	91	23	20	24	22	46	44	47	0	24	23	23	22
24	21	24	20	0	93	8	94	23	24	20	24	0	47	44	43
21	22	23	22	0	7	0	98	22	22	20	23	47	0	43	42
24	21	23	22	91	0	0	90	20	23	24	23	44	43	0	45
22	24	23	23	0	4	0	97	20	23	24	22	43	42	45	0

0	42	44	46	21	23	23	21	6	6	2	91	20	22	22	22
42	0	45	46	23	20	24	21	7	90	2	9	23	24	24	22
44	45	0	46	20	22	24	23	9	4	91	5	23	24	23	20
46	46	46	0	22	23	23	24	98	93	91	7	23	24	24	22
21	23	20	22	0	48	45	42	21	24	20	20	98	98	7	97
23	20	22	23	48	0	45	46	21	20	24	24	4	90	96	93
23	24	24	23	45	45	0	44	21	20	22	21	90	96	95	94
21	21	23	24	42	46	44	0	24	21	23	24	2	1	7	1
6	7	9	98	21	21	21	24	0	46	46	46	21	24	24	21
6	90	4	93	24	20	20	21	46	0	46	45	21	20	22	23
2	2	91	91	20	24	22	23	46	46	0	41	21	20	23	24
91	9	5	7	20	24	21	24	46	45	41	0	24	21	21	23
20	23	23	23	98	4	90	2	21	21	21	24	0	43	43	43
22	24	24	24	98	90	96	1	24	20	20	21	43	0	44	44
22	24	23	24	7	96	95	7	24	22	23	21	43	44	0	46
22	22	20	22	97	93	94	1	21	23	24	23	43	44	46	0

