 16 objectives = 1 
 0	45	46	24	20	22	24	92	97	9	91	93	24	22	21	22
45	0	45	21	23	24	24	0	1	2	0	0	20	23	21	24
46	45	0	20	20	24	23	2	96	0	0	2	22	24	23	21
24	21	20	0	21	23	21	3	5	94	98	2	94	0	0	95
20	23	20	21	0	44	43	24	23	22	22	96	8	4	4	7
22	24	24	23	44	0	47	22	23	21	20	94	2	91	5	0
24	24	23	21	43	47	0	24	20	24	23	90	97	94	0	90
92	0	2	3	24	22	24	0	23	21	23	0	0	98	2	0
97	1	96	5	23	23	20	23	0	45	40	20	23	22	22	3
9	2	0	94	22	21	24	21	45	0	46	22	24	22	21	94
91	0	0	98	22	20	23	23	40	46	0	21	24	23	20	96
93	0	2	2	96	94	90	0	20	22	21	0	22	24	20	95
24	20	22	94	8	2	97	0	23	24	24	22	0	40	42	24
22	23	24	0	4	91	94	98	22	22	23	24	40	0	44	22
21	21	23	0	4	5	0	2	22	21	20	20	42	44	0	23
22	24	21	95	7	0	90	0	3	94	96	95	24	22	23	0

0	41	47	23	24	23	21	7	2	8	8	6	20	20	23	21
41	0	42	21	22	24	23	98	94	94	97	97	24	21	20	24
47	42	0	20	23	23	22	93	2	97	97	93	22	21	20	21
23	21	20	0	22	20	22	92	90	5	1	93	5	96	96	4
24	22	23	22	0	42	47	22	21	20	20	2	9	91	91	9
23	24	23	20	42	0	46	21	23	21	23	4	93	7	9	95
21	23	22	22	47	46	0	23	24	24	21	8	1	4	95	8
7	98	93	92	22	21	23	0	24	22	21	94	94	1	92	94
2	94	2	90	21	23	24	24	0	46	43	20	21	24	22	91
8	94	97	5	20	21	24	22	46	0	45	24	20	23	22	4
8	97	97	1	20	23	21	21	43	45	0	23	20	21	24	2
6	97	93	93	2	4	8	94	20	24	23	0	20	20	24	3
20	24	22	5	9	93	1	94	21	20	20	20	0	46	44	20
20	21	21	96	91	7	4	1	24	23	21	20	46	0	46	23
23	20	20	96	91	9	95	92	22	22	24	24	44	46	0	22
21	24	21	4	9	95	8	94	91	4	2	3	20	23	22	0

