 16 objectives = 1 
 0	23	22	20	23	2	0	9	90	96	0	0	20	20	22	22
23	0	24	21	23	97	9	0	0	6	94	97	91	95	0	6
22	24	0	20	22	2	0	98	94	5	0	97	1	0	2	94
20	21	20	0	24	94	95	94	96	6	6	96	93	9	0	91
23	23	22	24	0	20	22	24	23	0	9	97	1	0	3	0
2	97	2	94	20	0	24	24	20	7	91	8	93	1	9	93
0	9	0	95	22	24	0	22	21	9	0	92	91	0	9	90
9	0	98	94	24	24	22	0	23	96	0	3	94	96	90	8
90	0	94	96	23	20	21	23	0	24	22	21	21	0	0	90
96	6	5	6	0	7	9	96	24	0	22	22	21	95	0	6
0	94	0	6	9	91	0	0	22	22	0	23	23	1	0	7
0	97	97	96	97	8	92	3	21	22	23	0	20	95	91	92
20	91	1	93	1	93	91	94	21	21	23	20	0	22	21	21
20	95	0	9	0	1	0	96	0	95	1	95	22	0	24	22
22	0	2	0	3	9	9	90	0	0	0	91	21	24	0	20
22	6	94	91	0	93	90	8	90	6	7	92	21	22	20	0

0	20	24	20	24	93	98	90	8	3	98	98	23	21	23	22
20	0	20	23	22	1	9	98	98	92	5	1	7	3	97	92
24	20	0	22	21	93	97	1	5	92	97	1	94	97	93	5
20	23	22	0	24	5	3	4	2	91	91	2	6	9	96	7
24	22	21	24	0	20	22	20	23	96	9	1	94	96	93	96
93	1	93	5	20	0	21	21	20	91	7	90	6	94	9	6
98	9	97	3	22	21	0	21	21	9	96	6	7	95	8	7
90	98	1	4	20	21	21	0	23	2	95	93	4	2	7	90
8	98	5	2	23	20	21	23	0	21	22	21	20	95	95	7
3	92	92	91	96	91	9	2	21	0	23	21	22	3	95	91
98	5	97	91	9	7	96	95	22	23	0	23	20	94	94	91
98	1	1	2	1	90	6	93	21	21	23	0	24	3	7	6
23	7	94	6	94	6	7	4	20	22	20	24	0	24	20	21
21	3	97	9	96	94	95	2	95	3	94	3	24	0	23	23
23	97	93	96	93	9	8	7	95	95	94	7	20	23	0	24
22	92	5	7	96	6	7	90	7	91	91	6	21	23	24	0

