16 
0 	44 	47 	47 	23 	22 	23 	21 	98 	2 	0 	0 	20 	22 	20 	20 	
44 	0 	41 	45 	20 	24 	24 	21 	3 	91 	4 	3 	23 	20 	22 	20 	
47 	41 	0 	41 	20 	24 	21 	20 	0 	0 	95 	97 	24 	24 	21 	24 	
47 	45 	41 	0 	23 	24 	22 	21 	93 	0 	0 	91 	21 	20 	23 	22 	
23 	20 	20 	23 	0 	42 	47 	45 	20 	24 	24 	24 	90 	0 	8 	96 	
22 	24 	24 	24 	42 	0 	44 	45 	20 	22 	21 	24 	98 	1 	98 	6 	
23 	24 	21 	22 	47 	44 	0 	43 	24 	22 	21 	22 	0 	97 	94 	3 	
21 	21 	20 	21 	45 	45 	43 	0 	24 	22 	22 	23 	90 	8 	98 	5 	
98 	3 	0 	93 	20 	20 	24 	24 	0 	44 	42 	45 	21 	22 	21 	24 	
2 	91 	0 	0 	24 	22 	22 	22 	44 	0 	43 	48 	23 	20 	23 	21 	
0 	4 	95 	0 	24 	21 	21 	22 	42 	43 	0 	47 	22 	24 	24 	23 	
0 	3 	97 	91 	24 	24 	22 	23 	45 	48 	47 	0 	20 	21 	24 	22 	
20 	23 	24 	21 	90 	98 	0 	90 	21 	23 	22 	20 	0 	41 	44 	45 	
22 	20 	24 	20 	0 	1 	97 	8 	22 	20 	24 	21 	41 	0 	46 	43 	
20 	22 	21 	23 	8 	98 	94 	98 	21 	23 	24 	24 	44 	46 	0 	42 	
20 	20 	24 	22 	96 	6 	3 	5 	24 	21 	23 	22 	45 	43 	42 	0 	

0 	93 	43 	21 	3 	21 	23 	23 	44 	24 	90 	22 	45 	24 	3 	21 	
93 	0 	8 	23 	42 	22 	24 	22 	4 	21 	45 	23 	94 	22 	46 	23 	
43 	8 	0 	20 	8 	20 	20 	21 	48 	22 	90 	22 	43 	24 	2 	22 	
21 	23 	20 	0 	24 	43 	92 	45 	23 	4 	20 	98 	21 	41 	21 	6 	
3 	42 	8 	24 	0 	21 	22 	24 	93 	22 	43 	22 	8 	22 	45 	23 	
21 	22 	20 	43 	21 	0 	92 	45 	21 	96 	22 	4 	20 	44 	22 	5 	
23 	24 	20 	92 	22 	92 	0 	90 	23 	41 	23 	48 	23 	6 	22 	41 	
23 	22 	21 	45 	24 	45 	90 	0 	24 	5 	22 	98 	23 	44 	20 	94 	
44 	4 	48 	23 	93 	21 	23 	24 	0 	20 	91 	23 	44 	24 	5 	20 	
24 	21 	22 	4 	22 	96 	41 	5 	20 	0 	22 	40 	23 	95 	20 	42 	
90 	45 	90 	20 	43 	22 	23 	22 	91 	22 	0 	23 	5 	21 	43 	20 	
22 	23 	22 	98 	22 	4 	48 	98 	23 	40 	23 	0 	23 	93 	23 	46 	
45 	94 	43 	21 	8 	20 	23 	23 	44 	23 	5 	23 	0 	22 	9 	20 	
24 	22 	24 	41 	22 	44 	6 	44 	24 	95 	21 	93 	22 	0 	22 	94 	
3 	46 	2 	21 	45 	22 	22 	20 	5 	20 	43 	23 	9 	22 	0 	24 	
21 	23 	22 	6 	23 	5 	41 	94 	20 	42 	20 	46 	20 	94 	24 	0 	


