16 
0 	42 	44 	21 	23 	21 	20 	4 	90 	0 	8 	97 	24 	22 	20 	24 	
42 	0 	48 	24 	20 	22 	24 	0 	94 	90 	1 	1 	24 	22 	23 	23 	
44 	48 	0 	20 	21 	21 	23 	92 	0 	96 	93 	4 	20 	20 	22 	21 	
21 	24 	20 	0 	21 	23 	22 	90 	97 	4 	9 	90 	97 	0 	1 	0 	
23 	20 	21 	21 	0 	41 	44 	21 	21 	22 	23 	9 	4 	0 	96 	9 	
21 	22 	21 	23 	41 	0 	44 	22 	24 	22 	20 	0 	98 	97 	0 	0 	
20 	24 	23 	22 	44 	44 	0 	23 	21 	21 	23 	94 	0 	93 	95 	9 	
4 	0 	92 	90 	21 	22 	23 	0 	23 	20 	22 	97 	97 	5 	0 	2 	
90 	94 	0 	97 	21 	24 	21 	23 	0 	47 	43 	21 	24 	23 	20 	9 	
0 	90 	96 	4 	22 	22 	21 	20 	47 	0 	41 	22 	22 	22 	23 	0 	
8 	1 	93 	9 	23 	20 	23 	22 	43 	41 	0 	23 	23 	22 	24 	5 	
97 	1 	4 	90 	9 	0 	94 	97 	21 	22 	23 	0 	22 	23 	22 	93 	
24 	24 	20 	97 	4 	98 	0 	97 	24 	22 	23 	22 	0 	40 	46 	24 	
22 	22 	20 	0 	0 	97 	93 	5 	23 	22 	22 	23 	40 	0 	47 	20 	
20 	23 	22 	1 	96 	0 	95 	0 	20 	23 	24 	22 	46 	47 	0 	23 	
24 	23 	21 	0 	9 	0 	9 	2 	9 	0 	5 	93 	24 	20 	23 	0 	

0 	22 	48 	5 	22 	20 	24 	22 	47 	92 	8 	98 	21 	94 	23 	24 	
22 	0 	20 	23 	47 	1 	46 	94 	20 	4 	20 	22 	91 	21 	1 	21 	
48 	20 	0 	8 	22 	22 	21 	23 	43 	90 	93 	90 	20 	91 	22 	22 	
5 	23 	8 	0 	20 	21 	22 	23 	97 	20 	45 	42 	22 	20 	8 	92 	
22 	47 	22 	20 	0 	94 	41 	5 	20 	93 	24 	20 	4 	22 	94 	23 	
20 	1 	22 	21 	94 	0 	3 	46 	20 	22 	22 	23 	44 	94 	21 	94 	
24 	46 	21 	22 	41 	3 	0 	6 	20 	97 	20 	20 	95 	24 	91 	21 	
22 	94 	23 	23 	5 	46 	6 	0 	24 	21 	20 	21 	45 	8 	24 	5 	
47 	20 	43 	97 	20 	20 	20 	24 	0 	4 	5 	8 	23 	8 	23 	21 	
92 	4 	90 	20 	93 	22 	97 	21 	4 	0 	21 	24 	21 	95 	8 	8 	
8 	20 	93 	45 	24 	22 	20 	20 	5 	21 	0 	41 	24 	21 	97 	93 	
98 	22 	90 	42 	20 	23 	20 	21 	8 	24 	41 	0 	20 	22 	92 	4 	
21 	91 	20 	22 	4 	44 	95 	45 	23 	21 	24 	20 	0 	9 	24 	9 	
94 	21 	91 	20 	22 	94 	24 	8 	8 	95 	21 	22 	9 	0 	93 	6 	
23 	1 	22 	8 	94 	21 	91 	24 	23 	8 	97 	92 	24 	93 	0 	2 	
24 	21 	22 	92 	23 	94 	21 	5 	21 	8 	93 	4 	9 	6 	2 	0 	


