 16 objectives = 1 
 0	44	46	44	22	21	20	20	9	0	5	0	20	22	21	22
44	0	47	43	23	24	21	24	98	93	7	4	20	21	21	24
46	47	0	44	21	21	24	23	3	95	4	8	24	22	22	23
44	43	44	0	24	23	24	22	91	0	6	90	20	24	21	22
22	23	21	24	0	46	45	41	22	22	20	23	98	98	92	92
21	24	21	23	46	0	43	42	20	20	23	24	0	0	1	3
20	21	24	24	45	43	0	48	24	20	24	21	0	93	94	98
20	24	23	22	41	42	48	0	21	21	20	22	97	96	0	0
9	98	3	91	22	20	24	21	0	45	40	46	21	20	22	23
0	93	95	0	22	20	20	21	45	0	41	44	21	20	23	20
5	7	4	6	20	23	24	20	40	41	0	47	22	20	24	24
0	4	8	90	23	24	21	22	46	44	47	0	20	20	22	23
20	20	24	20	98	0	0	97	21	21	22	20	0	43	41	41
22	21	22	24	98	0	93	96	20	20	20	20	43	0	47	42
21	21	22	21	92	1	94	0	22	23	24	22	41	47	0	42
22	24	23	22	92	3	98	0	23	20	24	23	41	42	42	0

0	46	46	41	21	23	22	24	9	98	92	98	21	22	24	24
46	0	44	43	24	23	24	22	2	6	91	93	21	20	22	20
46	44	0	44	20	21	22	21	93	4	92	9	20	21	23	21
41	43	44	0	23	24	23	20	8	97	92	8	21	24	24	22
21	24	20	23	0	41	44	40	21	24	22	24	1	1	8	7
23	23	21	24	41	0	44	42	22	23	20	22	96	96	94	93
22	24	22	23	44	44	0	43	20	20	20	20	96	6	5	1
24	22	21	20	40	42	43	0	21	23	24	20	4	4	95	95
9	2	93	8	21	22	20	21	0	42	44	47	21	20	24	23
98	6	4	97	24	23	20	23	42	0	45	45	20	23	21	22
92	91	92	92	22	20	20	24	44	45	0	48	20	22	21	24
98	93	9	8	24	22	20	20	47	45	48	0	24	21	21	20
21	21	20	21	1	96	96	4	21	20	20	24	0	43	42	47
22	20	21	24	1	96	6	4	20	23	22	21	43	0	47	46
24	22	23	24	8	94	5	95	24	21	21	21	42	47	0	44
24	20	21	22	7	93	1	95	23	22	24	20	47	46	44	0

