 16 objectives = 1 
 0	45	41	20	22	22	20	2	97	6	0	5	20	20	20	22
45	0	46	20	24	24	21	5	97	4	0	5	20	21	23	21
41	46	0	20	22	23	21	97	1	9	9	93	21	21	24	20
20	20	20	0	24	21	23	95	98	0	93	96	94	94	97	93
22	24	22	24	0	46	40	20	24	23	21	95	9	0	96	7
22	24	23	21	46	0	42	21	20	20	21	3	0	0	7	0
20	21	21	23	40	42	0	22	20	24	24	97	2	4	93	0
2	5	97	95	20	21	22	0	22	20	23	0	0	98	0	98
97	97	1	98	24	20	20	22	0	46	42	21	22	24	24	95
6	4	9	0	23	20	24	20	46	0	43	23	21	24	23	98
0	0	9	93	21	21	24	23	42	43	0	23	20	20	22	0
5	5	93	96	95	3	97	0	21	23	23	0	23	21	21	9
20	20	21	94	9	0	2	0	22	21	20	23	0	44	46	24
20	21	21	94	0	0	4	98	24	24	20	21	44	0	44	22
20	23	24	97	96	7	93	0	24	23	22	21	46	44	0	22
22	21	20	93	7	0	0	98	95	98	0	9	24	22	22	0

0	43	44	20	24	21	23	94	3	90	98	91	21	20	20	23
43	0	46	20	22	24	22	91	3	92	97	91	23	24	23	23
44	46	0	21	22	21	21	3	94	9	9	8	22	24	23	24
20	20	21	0	20	20	20	5	2	97	8	4	7	7	3	8
24	22	22	20	0	46	46	21	20	20	21	4	9	97	3	90
21	24	21	20	46	0	46	24	23	23	20	93	97	96	90	95
23	22	21	20	46	46	0	24	24	22	23	3	94	92	7	95
94	91	3	5	21	24	24	0	21	23	23	95	95	1	95	1
3	3	94	2	20	23	24	21	0	45	45	22	23	23	20	4
90	92	9	97	20	23	22	23	45	0	44	22	24	21	23	1
98	97	9	8	21	20	23	23	45	44	0	21	23	24	21	94
91	91	8	4	4	93	3	95	22	22	21	0	23	20	23	9
21	23	22	7	9	97	94	95	23	24	23	23	0	45	45	20
20	24	24	7	97	96	92	1	23	21	24	20	45	0	44	24
20	23	23	3	3	90	7	95	20	23	21	23	45	44	0	21
23	23	24	8	90	95	95	1	4	1	94	9	20	24	21	0

